Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Tank Dell,HOU,9,7,57,1,5.0,40,5.7,17,2.4,7.3,1,7.0,0,0.0,0,130.1,6.0,2024,84
Stefon Diggs,HOU,7,6,77,1,5.0,73,12.2,4,0.7,13.4,0,,0,0.0,0,152.1,6.0,2024,84
Dalton Schultz,HOU,8,4,27,0,1.0,17,4.3,10,2.5,9.0,0,,1,12.5,1,18.2,6.0,2024,84
Joe Mixon,HOU,3,2,30,1,2.0,2,1.0,28,14.0,2.3,0,,0,0.0,0,138.9,6.0,2024,84
Dameon Pierce,HOU,1,1,1,0,0.0,-2,-2.0,3,3.0,-2.0,1,1.0,0,0.0,0,79.2,6.0,2024,84
Xavier Hutchinson,HOU,2,0,0,0,,0,,0,,5.5,0,,0,0.0,0,39.6,6.0,2024,84
Cade Stover,HOU,1,0,0,0,,0,,0,,6.0,0,,1,100.0,0,39.6,6.0,2024,84
Demario Douglas,NWE,9,6,92,1,4.0,36,6.0,56,9.3,8.8,1,6.0,0,0.0,1,97.7,6.0,2024,84
Kayshon Boutte,NWE,3,3,59,1,2.0,57,19.0,2,0.7,19.0,0,,0,0.0,0,158.3,6.0,2024,84
Antonio Gibson,NWE,4,3,24,0,3.0,3,1.0,21,7.0,1.8,0,,0,0.0,1,50.0,6.0,2024,84
Hunter Henry,NWE,5,3,41,1,3.0,14,4.7,27,9.0,5.2,1,3.0,0,0.0,0,125.8,6.0,2024,84
Kendrick Bourne,NWE,2,2,9,0,,2,1.0,7,3.5,1.0,0,,0,0.0,0,85.4,6.0,2024,84
Jamycal Hasty,NWE,2,1,9,0,,-6,-6.0,15,15.0,-1.0,1,1.0,0,0.0,0,62.5,6.0,2024,84
Austin Hooper,NWE,2,1,5,0,,2,2.0,3,3.0,3.5,1,1.0,0,0.0,0,56.2,6.0,2024,84
Ja'Lynn Polk,NWE,4,1,4,0,,4,4.0,0,0.0,8.0,0,,1,25.0,0,39.6,6.0,2024,84
