Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Joe Burrow,CIN,4,55,1,47,6.0,2024,91
Chase Brown,CIN,10,53,1,30,6.0,2024,91
Zack Moss,CIN,6,13,0,7,6.0,2024,91
Tee Higgins,CIN,0,0,0,0,6.0,2024,91
Ja'Marr Chase,CIN,0,0,0,0,6.0,2024,91
Andrei Iosivas,CIN,0,0,0,0,6.0,2024,91
Erick All,CIN,0,0,0,0,6.0,2024,91
Daniel Jones,NYG,11,56,0,13,6.0,2024,91
Tyrone Tracy Jr.,NYG,17,50,1,11,6.0,2024,91
Eric Gray,NYG,3,13,0,6,6.0,2024,91
Darius Slayton,NYG,0,0,0,0,6.0,2024,91
Wan'Dale Robinson,NYG,0,0,0,0,6.0,2024,91
Theo Johnson,NYG,0,0,0,0,6.0,2024,91
Jalin Hyatt,NYG,0,0,0,0,6.0,2024,91
Isaiah Hodgins,NYG,0,0,0,0,6.0,2024,91
