Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Jared Goff,DET,3,5,0,5,6.0,2024,90
Hendon Hooker,DET,1,-1,0,0,6.0,2024,90
David Montgomery,DET,12,80,2,19,6.0,2024,90
Jahmyr Gibbs,DET,12,63,0,15,6.0,2024,90
Craig Reynolds,DET,6,21,0,6,6.0,2024,90
Jameson Williams,DET,1,11,0,11,6.0,2024,90
Sione Vaki,DET,1,5,0,5,6.0,2024,90
Kalif Raymond,DET,0,0,0,0,6.0,2024,90
Tim Patrick,DET,0,0,0,0,6.0,2024,90
Sam LaPorta,DET,0,0,0,0,6.0,2024,90
Amon-Ra St. Brown,DET,0,0,0,0,6.0,2024,90
Brock Wright,DET,0,0,0,0,6.0,2024,90
Allen Robinson,DET,0,0,0,0,6.0,2024,90
Taylor Decker,DET,0,0,0,0,6.0,2024,90
Dak Prescott,DAL,1,1,0,1,6.0,2024,90
Cooper Rush,DAL,1,2,0,2,6.0,2024,90
Rico Dowdle,DAL,5,25,0,12,6.0,2024,90
Ezekiel Elliott,DAL,8,17,0,6,6.0,2024,90
KaVontae Turpin,DAL,1,6,0,6,6.0,2024,90
CeeDee Lamb,DAL,1,2,0,2,6.0,2024,90
Jalen Tolbert,DAL,0,0,0,0,6.0,2024,90
Jalen Brooks,DAL,0,0,0,0,6.0,2024,90
Ryan Flournoy,DAL,0,0,0,0,6.0,2024,90
Jake Ferguson,DAL,0,0,0,0,6.0,2024,90
