Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
David Njoku,CLE,7,5,31,0,2.0,5,1.0,26,5.2,2.3,1,5.0,0,0.0,0,80.1,6.0,2024,81
Amari Cooper,CLE,6,4,42,0,1.0,27,6.8,15,3.8,7.3,0,,1,16.7,0,86.8,6.0,2024,81
D'Onta Foreman,CLE,2,2,16,0,0.0,5,2.5,11,5.5,2.5,0,,0,0.0,0,100.0,6.0,2024,81
Pierre Strong,CLE,3,2,35,0,2.0,-9,-4.5,44,22.0,-1.7,0,,0,0.0,0,106.2,6.0,2024,81
Jaelon Darden,CLE,1,1,6,0,1.0,-3,-3.0,9,9.0,-3.0,0,,0,0.0,0,91.7,6.0,2024,81
Jerry Jeudy,CLE,3,1,35,0,1.0,17,17.0,18,18.0,24.7,0,,0,0.0,0,78.5,6.0,2024,81
Elijah Moore,CLE,1,1,3,0,,-1,-1.0,4,4.0,-1.0,0,,0,0.0,0,79.2,6.0,2024,81
A.J. Brown,PHI,9,6,116,1,5.0,93,15.5,23,3.8,17.6,2,3.0,0,0.0,0,146.8,6.0,2024,81
Grant Calcaterra,PHI,4,4,67,0,3.0,23,5.8,44,11.0,5.8,0,,0,0.0,0,118.7,6.0,2024,81
DeVonta Smith,PHI,4,3,64,1,2.0,11,3.7,53,17.7,8.5,0,,0,0.0,0,156.2,6.0,2024,81
Saquon Barkley,PHI,2,2,7,0,0.0,-8,-4.0,15,7.5,-4.0,0,,0,0.0,0,81.2,6.0,2024,81
Jahan Dotson,PHI,3,1,10,0,1.0,10,10.0,0,0.0,12.3,0,,0,0.0,0,43.7,6.0,2024,81
Kenneth Gainwell,PHI,1,0,0,0,0.0,0,,0,,-5.0,0,,0,0.0,0,39.6,6.0,2024,81
Dallas Goedert,PHI,1,0,0,0,,0,,0,,12.0,0,,0,0.0,0,39.6,6.0,2024,81
