#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,11:32,NYG 30,4,1:39,17,Punt,1,Giants,6.0,2024,91
2,1,8:16,NYG 33,8,4:31,53,Interception,1,Giants,6.0,2024,91
3,2,14:53,NYG 14,4,2:18,15,Punt,1,Giants,6.0,2024,91
4,2,11:01,NYG 17,7,4:42,28,Punt,1,Giants,6.0,2024,91
5,2,3:14,NYG 9,3,1:24,3,Punt,1,Giants,6.0,2024,91
6,2,0:21,NYG 20,1,0:21,-1,End of Half,1,Giants,6.0,2024,91
7,3,15:00,NYG 30,4,1:07,8,Downs,1,Giants,6.0,2024,91
8,3,12:33,NYG 21,16,6:45,79,Touchdown,1,Giants,6.0,2024,91
9,3,0:41,NYG 30,11,5:14,42,Missed FG,1,Giants,6.0,2024,91
10,4,8:06,NYG 11,10,5:05,53,Downs,1,Giants,6.0,2024,91
11,4,1:52,NYG 30,8,1:01,43,Missed FG,1,Giants,6.0,2024,91
