Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
C.J. Stroud,HOU,20,31,192,13.0,39.4,261,8.4,130,6.5,4.2,62,3.1,2,6.9%,5,17.2%,2,14,9,1,12,35.3%,1,8.0,6.0,2024,84
Davis Mills,HOU,0,1,0,,,0,0.0,0,,0.0,0,,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,,6.0,2024,84
Drake Maye,NWE,20,33,243,12.0,32.4,214,6.5,112,5.6,3.4,131,6.6,1,3.2%,7,22.6%,4,11,4,4,12,28.6%,5,7.6,6.0,2024,84
