Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Deshaun Watson,CLE,0,0,0,0,0,6.0,2024,81
Pierre Strong,CLE,3,2,35,0,21,6.0,2024,81
D'Onta Foreman,CLE,2,2,16,0,10,6.0,2024,81
Jerome Ford,CLE,0,0,0,0,0,6.0,2024,81
Amari Cooper,CLE,6,4,42,0,14,6.0,2024,81
Jerry Jeudy,CLE,3,1,35,0,35,6.0,2024,81
David Njoku,CLE,7,5,31,0,14,6.0,2024,81
Jaelon Darden,CLE,1,1,6,0,6,6.0,2024,81
Elijah Moore,CLE,1,1,3,0,3,6.0,2024,81
Cedric Tillman,CLE,0,0,0,0,0,6.0,2024,81
Jalen Hurts,PHI,0,0,0,0,0,6.0,2024,81
Saquon Barkley,PHI,2,2,7,0,7,6.0,2024,81
Kenneth Gainwell,PHI,1,0,0,0,0,6.0,2024,81
Jahan Dotson,PHI,3,1,10,0,10,6.0,2024,81
A.J. Brown,PHI,9,6,116,1,40,6.0,2024,81
Grant Calcaterra,PHI,4,4,67,0,34,6.0,2024,81
DeVonta Smith,PHI,4,3,64,1,45,6.0,2024,81
Dallas Goedert,PHI,1,0,0,0,0,6.0,2024,81
