Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Jared Goff,DET,18,25,315,13,48.1,256,10.2,148,8.2,5.9,167,9.3,1,4.0%,5,20.0%,2,10,2,3,7,24.1%,2,3.0,6.0,2024,90
Hendon Hooker,DET,1,2,19,1,33.3,10,5.0,6,6.0,3.0,13,13.0,0,0.0%,0,0.0%,1,1,1,0,2,66.7%,0,,6.0,2024,90
Dak Prescott,DAL,17,33,178,6,16.2,292,8.8,96,5.6,2.9,82,4.8,1,3.1%,9,28.1%,4,12,8,7,19,50.0%,1,1.0,6.0,2024,90
Cooper Rush,DAL,8,11,46,4,36.4,43,3.9,22,2.8,2.0,24,3.0,0,0.0%,3,27.3%,0,2,1,0,1,9.1%,0,,6.0,2024,90
