#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,NOR 25,8,3:59,75,Touchdown,1,Saints,18.0,2022,261
2,1,7:52,NOR 18,6,2:48,27,Punt,1,Saints,18.0,2022,261
3,1,3:04,NOR 24,7,3:49,50,Missed FG,1,Saints,18.0,2022,261
4,2,13:11,NOR 15,11,5:53,62,Downs,1,Saints,18.0,2022,261
5,2,0:27,NOR 43,3,0:24,33,Fumble,1,Saints,18.0,2022,261
6,3,6:45,NOR 25,3,1:41,7,Punt,1,Saints,18.0,2022,261
7,3,2:40,NOR 27,9,5:47,16,Punt,1,Saints,18.0,2022,261
8,4,8:16,NOR 15,3,1:26,7,Punt,1,Saints,18.0,2022,261
9,4,4:49,NOR 10,6,3:02,39,Punt,1,Saints,18.0,2022,261
10,4,1:36,CAR 35,4,0:16,-2,Missed FG,1,Saints,18.0,2022,261
