Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Daryl Worley,BAL,0,11,6,54.5%,59.0,9.8,5.4,1.0,100.2,14.6,44.0,15.0,0,0,0,0.0,0,5,0,0.0%,18.0,2022,259
Roquan Smith,BAL,0,6,6,100.0%,57.0,9.5,9.5,0.0,106.2,2.2,13.0,44.0,3,0,0,0.0,0,16,0,0.0%,18.0,2022,259
Marlon Humphrey,BAL,0,5,3,60.0%,29.0,9.7,5.8,0.0,76.2,9.4,18.0,11.0,0,0,0,0.0,0,2,0,0.0%,18.0,2022,259
Marcus Williams,BAL,0,4,3,75.0%,42.0,14.0,10.5,0.0,108.3,6.8,17.0,25.0,0,0,0,0.0,0,7,0,0.0%,18.0,2022,259
Kyle Hamilton,BAL,0,6,3,50.0%,13.0,4.3,2.2,0.0,56.2,1.5,4.0,9.0,3,0,0,0.0,0,5,0,0.0%,18.0,2022,259
Patrick Queen,BAL,0,3,2,66.7%,0.0,0.0,0.0,0.0,70.1,5.3,0.0,0.0,1,0,0,0.0,0,5,0,0.0%,18.0,2022,259
Damarion Williams,BAL,0,4,2,50.0%,15.0,7.5,3.8,0.0,59.4,13.8,11.0,4.0,0,0,0,0.0,0,2,0,0.0%,18.0,2022,259
Justin Houston,BAL,0,0,0,,,,,,,,,,0,0,1,0.5,2,1,0,0.0%,18.0,2022,259
Odafe Oweh,BAL,0,0,0,,,,,,,,,,0,0,0,0.5,1,1,0,0.0%,18.0,2022,259
David Ojabo,BAL,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%,18.0,2022,259
Nnamdi Madubuike,BAL,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%,18.0,2022,259
Broderick Washington Jr.,BAL,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%,18.0,2022,259
Calais Campbell,BAL,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,,18.0,2022,259
Tyus Bowser,BAL,0,1,0,0.0%,,,0.0,,39.6,4.0,,,0,1,0,0.0,1,0,0,,18.0,2022,259
Malik Harrison,BAL,0,1,0,0.0%,,,0.0,,39.6,0.0,,,0,0,0,0.0,0,0,0,,18.0,2022,259
Chuck Clark,BAL,0,1,0,0.0%,,,0.0,,39.6,26.0,,,0,0,0,0.0,0,3,0,0.0%,18.0,2022,259
Eli Apple,CIN,0,9,4,44.4%,57.0,14.3,6.3,0.0,65.5,8.7,44.0,13.0,0,0,0,0.0,0,6,0,0.0%,18.0,2022,259
Mike Hilton,CIN,1,7,3,42.9%,23.0,7.7,3.3,0.0,11.9,8.6,13.0,10.0,4,0,0,0.0,0,3,0,0.0%,18.0,2022,259
Logan Wilson,CIN,0,3,2,66.7%,29.0,14.5,9.7,0.0,97.9,3.3,12.0,17.0,4,0,0,0.0,0,8,0,0.0%,18.0,2022,259
Germaine Pratt,CIN,0,7,2,28.6%,16.0,8.0,2.3,0.0,39.6,1.3,-1.0,17.0,2,0,0,0.0,0,4,0,0.0%,18.0,2022,259
Jessie Bates III,CIN,1,5,2,40.0%,24.0,12.0,4.8,0.0,15.8,11.0,14.0,10.0,0,0,0,0.0,0,8,1,11.1%,18.0,2022,259
Vonn Bell,CIN,0,4,2,50.0%,32.0,16.0,8.0,0.0,77.1,10.0,20.0,12.0,1,0,0,0.0,0,4,0,0.0%,18.0,2022,259
Daxton Hill,CIN,0,1,1,100.0%,14.0,14.0,14.0,0.0,118.7,12.0,12.0,2.0,1,0,0,0.0,0,2,0,0.0%,18.0,2022,259
Cam Taylor-Britt,CIN,0,4,1,25.0%,32.0,32.0,8.0,0.0,60.4,16.3,14.0,18.0,0,0,0,0.0,0,9,0,0.0%,18.0,2022,259
Tre Flowers,CIN,0,1,1,100.0%,12.0,12.0,12.0,0.0,116.7,3.0,3.0,9.0,0,0,0,0.0,0,3,0,0.0%,18.0,2022,259
Joseph Ossai,CIN,0,0,0,,,,,,,,,,0,1,1,1.0,3,4,0,0.0%,18.0,2022,259
B.J. Hill,CIN,0,0,0,,,,,,,,,,0,0,1,1.0,2,4,0,0.0%,18.0,2022,259
Trey Hendrickson,CIN,0,0,0,,,,,,,,,,0,0,0,2.0,2,2,0,0.0%,18.0,2022,259
Sam Hubbard,CIN,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%,18.0,2022,259
Cameron Sample,CIN,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%,18.0,2022,259
Akeem Davis-Gaither,CIN,0,0,0,,,,,,,,,,2,0,0,0.0,0,0,1,100.0%,18.0,2022,259
