Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Sam Darnold,CAR,0,0,0,0,0,18.0,2022,261
Chuba Hubbard,CAR,1,0,0,0,0,18.0,2022,261
D'Onta Foreman,CAR,0,0,0,0,0,18.0,2022,261
Laviska Shenault Jr.,CAR,1,1,8,0,8,18.0,2022,261
Raheem Blackshear,CAR,0,0,0,0,0,18.0,2022,261
Terrace Marshall Jr.,CAR,3,2,23,0,21,18.0,2022,261
D.J. Moore,CAR,4,1,10,0,10,18.0,2022,261
Tommy Tremble,CAR,1,1,2,0,2,18.0,2022,261
Shi Smith,CAR,1,0,0,0,0,18.0,2022,261
Andy Dalton,NOR,0,0,0,0,0,18.0,2022,261
Alvin Kamara,NOR,2,1,3,0,3,18.0,2022,261
Taysom Hill,NOR,1,1,1,0,1,18.0,2022,261
Rashid Shaheed,NOR,4,3,34,0,18,18.0,2022,261
Eno Benjamin,NOR,0,0,0,0,0,18.0,2022,261
Chris Olave,NOR,12,5,60,1,25,18.0,2022,261
David Johnson,NOR,2,2,28,0,21,18.0,2022,261
Juwan Johnson,NOR,1,1,21,0,21,18.0,2022,261
Adam Trautman,NOR,1,1,18,0,18,18.0,2022,261
Tre'Quan Smith,NOR,1,1,6,0,6,18.0,2022,261
Marquez Callaway,NOR,1,0,0,0,0,18.0,2022,261
