#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,14:18,SFO 25,6,3:38,75,Touchdown,1,49ers,18.0,2022,266
2,1,9:07,SFO 38,3,1:36,-5,Punt,1,49ers,18.0,2022,266
3,1,5:16,ARI 39,3,1:35,-19,Punt,1,49ers,18.0,2022,266
4,1,1:35,SFO 30,6,2:36,18,Punt,1,49ers,18.0,2022,266
5,2,13:50,ARI 18,3,1:43,18,Touchdown,1,49ers,18.0,2022,266
6,2,4:41,SFO 34,9,4:22,66,Touchdown,1,49ers,18.0,2022,266
7,3,15:00,SFO 25,7,3:28,75,Touchdown,1,49ers,18.0,2022,266
8,3,10:23,ARI 34,8,4:36,25,Field Goal,1,49ers,18.0,2022,266
9,3,4:13,ARI 28,6,3:12,28,Touchdown,1,49ers,18.0,2022,266
10,4,12:11,SFO 34,3,2:21,8,Punt,1,49ers,18.0,2022,266
11,4,7:49,SFO 29,4,3:05,21,Punt,1,49ers,18.0,2022,266
12,4,2:29,ARI 13,4,2:02,6,Downs,1,49ers,18.0,2022,266
