Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Myles Garrett,CLE,0,0,0,0,0,1.0,7,3,4,2,2,0,0,0,0,18.0,2022,263
Tony Fields,CLE,0,0,0,0,0,0.0,8,4,4,0,0,0,0,0,0,18.0,2022,263
John Johnson,CLE,0,0,0,0,0,0.0,7,2,5,0,0,0,0,0,0,18.0,2022,263
Jermaine Carter Jr.,CLE,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0,18.0,2022,263
Deion Jones,CLE,0,0,0,0,0,0.0,5,5,0,1,0,0,0,0,1,18.0,2022,263
Chase Winovich,CLE,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0,18.0,2022,263
D'Anthony Bell,CLE,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,18.0,2022,263
Jordan Elliott,CLE,0,0,0,0,2,0.0,4,1,3,0,0,0,0,0,0,18.0,2022,263
Martin Emerson,CLE,0,0,0,0,2,0.0,4,3,1,0,0,0,0,0,0,18.0,2022,263
Tommy Togiai,CLE,0,0,0,0,0,0.0,3,0,3,0,0,0,0,0,0,18.0,2022,263
Perrion Winfrey,CLE,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,18.0,2022,263
Alex Wright,CLE,0,0,0,0,0,0.0,3,0,3,0,0,1,0,0,0,18.0,2022,263
Grant Delpit,CLE,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,18.0,2022,263
A.J. Green,CLE,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,18.0,2022,263
Greg Newsome II,CLE,0,0,0,0,2,0.0,2,1,1,0,0,0,0,0,0,18.0,2022,263
Reggie Ragland,CLE,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,18.0,2022,263
Taven Bryan,CLE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,18.0,2022,263
Amari Cooper,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,18.0,2022,263
Tae Davis,CLE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,18.0,2022,263
Ronnie Harrison,CLE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,18.0,2022,263
Denzel Ward,CLE,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0,18.0,2022,263
Deshaun Watson,CLE,0,0,0,0,0,0.0,1,1,0,0,0,1,0,0,0,18.0,2022,263
Damontae Kazee,PIT,1,12,0,12,1,0.0,2,0,2,0,0,0,0,0,0,18.0,2022,263
Levi Wallace,PIT,1,3,0,3,1,0.0,1,0,1,0,0,0,0,0,0,18.0,2022,263
Alex Highsmith,PIT,0,0,0,0,0,2.5,8,6,2,2,3,0,0,0,0,18.0,2022,263
Cameron Heyward,PIT,0,0,0,0,1,2.0,8,3,5,2,4,0,0,0,0,18.0,2022,263
Terrell Edmunds,PIT,0,0,0,0,1,1.0,5,3,2,1,1,0,0,0,0,18.0,2022,263
Larry Ogunjobi,PIT,0,0,0,0,0,1.0,3,1,2,1,1,0,0,0,0,18.0,2022,263
T.J. Watt,PIT,0,0,0,0,0,0.5,3,2,1,0,1,0,0,0,0,18.0,2022,263
Minkah Fitzpatrick,PIT,0,0,0,0,0,0.0,10,5,5,0,0,0,0,0,0,18.0,2022,263
Robert Spillane,PIT,0,0,0,0,0,0.0,8,5,3,0,0,0,0,0,0,18.0,2022,263
Myles Jack,PIT,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0,18.0,2022,263
James Pierre,PIT,0,0,0,0,1,0.0,4,2,2,0,0,0,0,0,0,18.0,2022,263
Cameron Sutton,PIT,0,0,0,0,1,0.0,3,1,2,0,0,0,0,0,0,18.0,2022,263
Montravius Adams,PIT,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,18.0,2022,263
Jamir Jones,PIT,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,18.0,2022,263
DeMarvin Leal,PIT,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,18.0,2022,263
Mark Robinson,PIT,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,18.0,2022,263
Miles Boykin,PIT,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,18.0,2022,263
Miles Killebrew,PIT,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,18.0,2022,263
Isaiahh Loudermilk,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,18.0,2022,263
Arthur Maulet,PIT,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,18.0,2022,263
Elijah Riley,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,18.0,2022,263
Benny Snell Jr.,PIT,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,18.0,2022,263
Jaylen Warren,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,18.0,2022,263
Derek Watt,PIT,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,18.0,2022,263
Kevin Dotson,PIT,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,18.0,2022,263
Steven Sims,PIT,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,18.0,2022,263
