Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Rams,-3.0,-3.8,-8.48,4.68,-0.78,3.11,5.7,-3.97,8.57,-2.32,-4.65,2.59,1.86,-5.67,3.55,18.0,2022,270
Seahawks,3.0,-3.11,-5.7,3.97,-8.57,3.8,8.48,-4.68,0.78,2.32,-2.59,4.65,5.67,-1.86,-3.55,18.0,2022,270
