Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Cardinals,-25.0,-15.23,-13.01,-0.76,-14.59,-9.62,-9.8,1.07,0.0,-0.8,-2.42,2.75,2.09,-2.05,-1.17,18.0,2022,266
49ers,25.0,9.62,9.8,-1.07,0.0,15.23,13.01,0.76,14.59,0.8,-2.75,2.42,2.05,-2.09,1.17,18.0,2022,266
