Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Panthers,3.0,-8.41,-11.88,3.47,-7.83,4.13,6.34,0.44,5.37,7.85,-1.22,0.65,5.77,-2.6,5.25,18.0,2022,261
Saints,-3.0,-4.13,-6.34,-0.44,-5.37,8.41,11.88,-3.47,7.83,-7.85,-0.65,1.22,2.6,-5.77,-5.25,18.0,2022,261
