Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Kaleb McGary,T,68,100%,0,0%,6,21%,1,Falcons,18.0,2022,260
Drew Dalman,C,68,100%,0,0%,0,0%,1,Falcons,18.0,2022,260
Chris Lindstrom,G,64,94%,0,0%,6,21%,1,Falcons,18.0,2022,260
Jake Matthews,T,64,94%,0,0%,6,21%,1,Falcons,18.0,2022,260
Desmond Ridder,QB,64,94%,0,0%,0,0%,1,Falcons,18.0,2022,260
Tyler Allgeier,RB,47,69%,0,0%,1,4%,1,Falcons,18.0,2022,260
Parker Hesse,TE,45,66%,0,0%,13,46%,1,Falcons,18.0,2022,260
Matt Hennessy,C,45,66%,0,0%,0,0%,1,Falcons,18.0,2022,260
Olamide Zaccheaus,WR,42,62%,0,0%,0,0%,1,Falcons,18.0,2022,260
Drake London,WR,39,57%,0,0%,0,0%,1,Falcons,18.0,2022,260
MyCole Pruitt,TE,31,46%,0,0%,10,36%,1,Falcons,18.0,2022,260
Frank Darby,WR,28,41%,0,0%,4,14%,1,Falcons,18.0,2022,260
Colby Gossett,G,23,34%,0,0%,6,21%,1,Falcons,18.0,2022,260
KhaDarel Hodge,WR,20,29%,0,0%,19,68%,1,Falcons,18.0,2022,260
Keith Smith,FB,20,29%,0,0%,19,68%,1,Falcons,18.0,2022,260
Damiere Byrd,WR,20,29%,0,0%,0,0%,1,Falcons,18.0,2022,260
Cordarrelle Patterson,RB,19,28%,0,0%,4,14%,1,Falcons,18.0,2022,260
Anthony Firkser,TE,16,24%,0,0%,1,4%,1,Falcons,18.0,2022,260
Josh Ali,WR,7,10%,0,0%,0,0%,1,Falcons,18.0,2022,260
Avery Williams,RB,5,7%,0,0%,19,68%,1,Falcons,18.0,2022,260
Ryan Neuzil,G,5,7%,0,0%,6,21%,1,Falcons,18.0,2022,260
Germain Ifedi,T,4,6%,0,0%,6,21%,1,Falcons,18.0,2022,260
Logan Woodside,QB,4,6%,0,0%,0,0%,1,Falcons,18.0,2022,260
Richie Grant,SS,0,0%,55,100%,10,36%,1,Falcons,18.0,2022,260
Cornell Armstrong,CB,0,0%,55,100%,2,7%,1,Falcons,18.0,2022,260
Rashaan Evans,LB,0,0%,55,100%,0,0%,1,Falcons,18.0,2022,260
Troy Andersen,LB,0,0%,52,95%,8,29%,1,Falcons,18.0,2022,260
AJ Terrell,CB,0,0%,51,93%,0,0%,1,Falcons,18.0,2022,260
Jaylinn Hawkins,FS,0,0%,48,87%,2,7%,1,Falcons,18.0,2022,260
Lorenzo Carter,LB,0,0%,42,76%,5,18%,1,Falcons,18.0,2022,260
Isaiah Oliver,CB,0,0%,39,71%,10,36%,1,Falcons,18.0,2022,260
Grady Jarrett,DT,0,0%,39,71%,0,0%,1,Falcons,18.0,2022,260
Adetokunbo Ogundeji,LB,0,0%,29,53%,6,21%,1,Falcons,18.0,2022,260
DeAngelo Malone,LB,0,0%,21,38%,19,68%,1,Falcons,18.0,2022,260
Timmy Horne,DT,0,0%,21,38%,3,11%,1,Falcons,18.0,2022,260
Abdullah Anderson,DE,0,0%,19,35%,3,11%,1,Falcons,18.0,2022,260
Matt Dickerson,DT,0,0%,19,35%,0,0%,1,Falcons,18.0,2022,260
Jaleel Johnson,DT,0,0%,18,33%,3,11%,1,Falcons,18.0,2022,260
Arnold Ebiketie,LB,0,0%,18,33%,0,0%,1,Falcons,18.0,2022,260
DeAundre Alford,CB,0,0%,13,24%,3,11%,1,Falcons,18.0,2022,260
Mykal Walker,LB,0,0%,7,13%,4,14%,1,Falcons,18.0,2022,260
Darren Hall,CB,0,0%,4,7%,7,25%,1,Falcons,18.0,2022,260
Erik Harris,FS,0,0%,0,0%,22,79%,1,Falcons,18.0,2022,260
Mike Ford,CB,0,0%,0,0%,22,79%,1,Falcons,18.0,2022,260
Nick Kwiatkoski,LB,0,0%,0,0%,22,79%,1,Falcons,18.0,2022,260
Bradley Pinion,P,0,0%,0,0%,16,57%,1,Falcons,18.0,2022,260
Liam McCullough,LS,0,0%,0,0%,9,32%,1,Falcons,18.0,2022,260
Younghoe Koo,K,0,0%,0,0%,6,21%,1,Falcons,18.0,2022,260
