Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Justin Herbert,LAC,2,-1,0,-1,18.0,2022,268
Chase Daniel,LAC,1,4,0,4,18.0,2022,268
Austin Ekeler,LAC,11,34,0,12,18.0,2022,268
Joshua Kelley,LAC,5,18,0,6,18.0,2022,268
Larry Rountree,LAC,3,4,0,2,18.0,2022,268
Keenan Allen,LAC,0,0,0,0,18.0,2022,268
DeAndre Carter,LAC,0,0,0,0,18.0,2022,268
Josh Palmer,LAC,0,0,0,0,18.0,2022,268
Mike Williams,LAC,0,0,0,0,18.0,2022,268
Donald Parham,LAC,0,0,0,0,18.0,2022,268
Gerald Everett,LAC,0,0,0,0,18.0,2022,268
Tre' McKitty,LAC,0,0,0,0,18.0,2022,268
Russell Wilson,DEN,8,18,0,6,18.0,2022,268
Latavius Murray,DEN,15,103,1,25,18.0,2022,268
Chase Edmonds,DEN,9,45,0,23,18.0,2022,268
Jerry Jeudy,DEN,3,39,0,14,18.0,2022,268
Freddie Swain,DEN,0,0,0,0,18.0,2022,268
Courtland Sutton,DEN,0,0,0,0,18.0,2022,268
Tyler Badie,DEN,1,0,0,0,18.0,2022,268
Eric Tomlinson,DEN,0,0,0,0,18.0,2022,268
Albert Okwuegbunam,DEN,0,0,0,0,18.0,2022,268
Andrew Beck,DEN,0,0,0,0,18.0,2022,268
