#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,13:27,PHI 35,7,1:48,51,Field Goal,1,Eagles,18.0,2022,269
2,1,10:41,PHI 20,12,6:27,80,Touchdown,1,Eagles,18.0,2022,269
3,2,15:00,PHI 40,3,1:27,8,Punt,1,Eagles,18.0,2022,269
4,2,11:53,NYG 39,4,1:31,5,Field Goal,1,Eagles,18.0,2022,269
5,2,6:00,PHI 20,14,5:15,59,Field Goal,1,Eagles,18.0,2022,269
6,2,0:02,PHI 26,1,0:02,-1,End of Half,1,Eagles,18.0,2022,269
7,3,15:00,NYG 48,8,2:54,41,Interception,1,Eagles,18.0,2022,269
8,3,8:58,PHI 28,7,2:41,36,Field Goal,1,Eagles,18.0,2022,269
9,3,0:50,PHI 25,3,1:00,5,Punt,1,Eagles,18.0,2022,269
10,4,10:04,PHI 25,15,6:43,71,Field Goal,1,Eagles,18.0,2022,269
11,4,1:38,NYG 43,3,1:38,-3,End of Game,1,Eagles,18.0,2022,269
