0,1,week,year,game_id
Won Toss,Broncos (deferred),18.0,2022,268
Roof,outdoors,18.0,2022,268
Surface,grass,18.0,2022,268
Duration,3:03,18.0,2022,268
Attendance,74035,18.0,2022,268
Weather,"43 degrees, relative humidity 39%, wind 4 mph",18.0,2022,268
Vegas Line,Denver Broncos -3.0,18.0,2022,268
Over/Under,39.5 (over),18.0,2022,268
