Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Lions,4.0,10.66,8.4,0.55,0.0,-0.31,-3.9,2.93,4.95,-1.59,-1.76,3.5,1.08,-0.24,-4.17,18.0,2022,271
Packers,-4.0,0.31,3.9,-2.93,-4.95,-10.66,-8.4,-0.55,0.0,1.59,-3.5,1.76,0.24,-1.08,4.17,18.0,2022,271
