Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Chiefs,18.0,16.83,2.25,14.37,0.0,5.67,9.51,-1.16,3.98,-1.37,-2.98,4.55,2.98,-2.44,-3.48,18.0,2022,256
Raiders,-18.0,-5.67,-9.51,1.16,-3.98,-16.83,-2.25,-14.37,0.0,1.37,-4.55,2.98,2.44,-2.98,3.48,18.0,2022,256
