Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Ryan Bates,C,59,100%,0,0%,5,19%,1,Bills,18.0,2022,258
Spencer Brown,T,59,100%,0,0%,5,19%,1,Bills,18.0,2022,258
Dion Dawkins,T,59,100%,0,0%,5,19%,1,Bills,18.0,2022,258
Josh Allen,QB,59,100%,0,0%,0,0%,1,Bills,18.0,2022,258
Mitch Morse,C,59,100%,0,0%,0,0%,1,Bills,18.0,2022,258
Rodger Saffold,G,59,100%,0,0%,0,0%,1,Bills,18.0,2022,258
Dawson Knox,TE,48,81%,0,0%,0,0%,1,Bills,18.0,2022,258
Gabriel Davis,WR,47,80%,0,0%,0,0%,1,Bills,18.0,2022,258
Stefon Diggs,WR,45,76%,0,0%,0,0%,1,Bills,18.0,2022,258
Isaiah McKenzie,WR,33,56%,0,0%,0,0%,1,Bills,18.0,2022,258
James Cook,RB,33,56%,0,0%,0,0%,1,Bills,18.0,2022,258
Quintin Morris,TE,24,41%,0,0%,23,88%,1,Bills,18.0,2022,258
Devin Singletary,RB,24,41%,0,0%,0,0%,1,Bills,18.0,2022,258
Khalil Shakir,WR,15,25%,0,0%,0,0%,1,Bills,18.0,2022,258
Reggie Gilliam,FB,10,17%,0,0%,23,88%,1,Bills,18.0,2022,258
John Brown,WR,7,12%,0,0%,0,0%,1,Bills,18.0,2022,258
Bobby Hart,T,6,10%,0,0%,5,19%,1,Bills,18.0,2022,258
Nyheim Hines,RB,3,5%,0,0%,9,35%,1,Bills,18.0,2022,258
Tremaine Edmunds,LB,0,0%,68,100%,3,12%,1,Bills,18.0,2022,258
Dean Marlowe,SS,0,0%,68,100%,3,12%,1,Bills,18.0,2022,258
Jordan Poyer,SS,0,0%,68,100%,3,12%,1,Bills,18.0,2022,258
Taron Johnson,CB,0,0%,68,100%,0,0%,1,Bills,18.0,2022,258
Matt Milano,LB,0,0%,68,100%,0,0%,1,Bills,18.0,2022,258
Tre'Davious White,CB,0,0%,68,100%,0,0%,1,Bills,18.0,2022,258
DaQuan Jones,DT,0,0%,50,74%,3,12%,1,Bills,18.0,2022,258
Ed Oliver,DT,0,0%,47,69%,0,0%,1,Bills,18.0,2022,258
Gregory Rousseau,DE,0,0%,43,63%,3,12%,1,Bills,18.0,2022,258
Shaq Lawson,DE,0,0%,40,59%,2,8%,1,Bills,18.0,2022,258
Dane Jackson,CB,0,0%,39,57%,0,0%,1,Bills,18.0,2022,258
Kaiir Elam,CB,0,0%,29,43%,6,23%,1,Bills,18.0,2022,258
A.J. Epenesa,DE,0,0%,28,41%,1,4%,1,Bills,18.0,2022,258
Boogie Basham,DE,0,0%,25,37%,0,0%,1,Bills,18.0,2022,258
Jordan Phillips,DE,0,0%,19,28%,0,0%,1,Bills,18.0,2022,258
Tim Settle,DT,0,0%,18,26%,3,12%,1,Bills,18.0,2022,258
Siran Neal,CB,0,0%,1,1%,21,81%,1,Bills,18.0,2022,258
Jaquan Johnson,FS,0,0%,1,1%,18,69%,1,Bills,18.0,2022,258
Tyler Matakevich,LB,0,0%,0,0%,21,81%,1,Bills,18.0,2022,258
Taiwan Jones,RB,0,0%,0,0%,21,81%,1,Bills,18.0,2022,258
Tyrel Dodson,LB,0,0%,0,0%,21,81%,1,Bills,18.0,2022,258
Terrel Bernard,LB,0,0%,0,0%,18,69%,1,Bills,18.0,2022,258
Cameron Lewis,CB,0,0%,0,0%,15,58%,1,Bills,18.0,2022,258
A.J. Klein,LB,0,0%,0,0%,12,46%,1,Bills,18.0,2022,258
Tyler Bass,K,0,0%,0,0%,11,42%,1,Bills,18.0,2022,258
Sam Martin,P,0,0%,0,0%,8,31%,1,Bills,18.0,2022,258
Reid Ferguson,LS,0,0%,0,0%,8,31%,1,Bills,18.0,2022,258
David Quessenberry,G,0,0%,0,0%,5,19%,1,Bills,18.0,2022,258
Greg Van Roten,G,0,0%,0,0%,5,19%,1,Bills,18.0,2022,258
