Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Davis Mills,HOU,1,6,0,6,18.0,2022,264
Jeff Driskel,HOU,3,7,0,7,18.0,2022,264
Dare Ogunbowale,HOU,11,33,0,11,18.0,2022,264
Royce Freeman,HOU,7,15,0,7,18.0,2022,264
Brandin Cooks,HOU,0,0,0,0,18.0,2022,264
Teagan Quitoriano,HOU,0,0,0,0,18.0,2022,264
Jordan Akins,HOU,0,0,0,0,18.0,2022,264
Amari Rodgers,HOU,0,0,0,0,18.0,2022,264
Rex Burkhead,HOU,0,0,0,0,18.0,2022,264
Troy Hairston,HOU,0,0,0,0,18.0,2022,264
Chris Moore,HOU,1,-2,0,-2,18.0,2022,264
Sam Ehlinger,IND,5,21,0,8,18.0,2022,264
Zack Moss,IND,18,114,1,34,18.0,2022,264
Deon Jackson,IND,8,35,0,13,18.0,2022,264
Parris Campbell,IND,1,26,0,26,18.0,2022,264
Alec Pierce,IND,0,0,0,0,18.0,2022,264
Michael Pittman Jr.,IND,1,0,0,0,18.0,2022,264
Jelani Woods,IND,0,0,0,0,18.0,2022,264
Mo Alie-Cox,IND,0,0,0,0,18.0,2022,264
