Player,Pos,home_team,team,week,year,game_id
Jared Goff,QB,0,Lions,18.0,2022,271
Jamaal Williams,RB,0,Lions,18.0,2022,271
DJ Chark,WR,0,Lions,18.0,2022,271
Amon-Ra St. Brown,WR,0,Lions,18.0,2022,271
Kalif Raymond,WR,0,Lions,18.0,2022,271
Brock Wright,TE,0,Lions,18.0,2022,271
Evan Brown,OL,0,Lions,18.0,2022,271
Taylor Decker,T,0,Lions,18.0,2022,271
Penei Sewell,T,0,Lions,18.0,2022,271
Jonah Jackson,G,0,Lions,18.0,2022,271
Frank Ragnow,C,0,Lions,18.0,2022,271
Aidan Hutchinson,DL,0,Lions,18.0,2022,271
Alim McNeill,DL,0,Lions,18.0,2022,271
John Cominsky,DL,0,Lions,18.0,2022,271
Isaiah Buggs,DL,0,Lions,18.0,2022,271
James Houston,LB,0,Lions,18.0,2022,271
Malcolm Rodriguez,LB,0,Lions,18.0,2022,271
Alex Anzalone,LB,0,Lions,18.0,2022,271
Mike Hughes,CB,0,Lions,18.0,2022,271
Jerry Jacobs,CB,0,Lions,18.0,2022,271
DeShon Elliott,S,0,Lions,18.0,2022,271
Kerby Joseph,S,0,Lions,18.0,2022,271
