Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Justin Herbert,LAC,0,0,0,0,0,18.0,2022,268
Chase Daniel,LAC,0,0,0,0,0,18.0,2022,268
Austin Ekeler,LAC,4,4,36,0,19,18.0,2022,268
Joshua Kelley,LAC,4,1,6,0,6,18.0,2022,268
Larry Rountree,LAC,1,1,1,0,1,18.0,2022,268
Keenan Allen,LAC,11,8,102,2,30,18.0,2022,268
DeAndre Carter,LAC,5,3,43,0,25,18.0,2022,268
Josh Palmer,LAC,6,4,39,0,18,18.0,2022,268
Mike Williams,LAC,5,4,32,0,18,18.0,2022,268
Donald Parham,LAC,2,2,31,0,23,18.0,2022,268
Gerald Everett,LAC,5,3,8,1,6,18.0,2022,268
Tre' McKitty,LAC,1,0,0,0,0,18.0,2022,268
Russell Wilson,DEN,0,0,0,0,0,18.0,2022,268
Latavius Murray,DEN,1,1,15,0,15,18.0,2022,268
Chase Edmonds,DEN,0,0,0,0,0,18.0,2022,268
Jerry Jeudy,DEN,6,5,154,0,57,18.0,2022,268
Freddie Swain,DEN,3,2,54,0,52,18.0,2022,268
Courtland Sutton,DEN,7,3,33,1,20,18.0,2022,268
Tyler Badie,DEN,1,1,24,1,24,18.0,2022,268
Eric Tomlinson,DEN,1,1,3,1,3,18.0,2022,268
Albert Okwuegbunam,DEN,1,0,0,0,0,18.0,2022,268
Andrew Beck,DEN,2,0,0,0,0,18.0,2022,268
