Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Jaguars,4.0,-4.3,6.29,-9.02,-5.11,9.68,2.89,5.8,9.13,-1.28,-3.83,3.6,4.34,-2.24,-3.15,18.0,2022,257
Titans,-4.0,-9.68,-2.89,-5.8,-9.13,4.3,-6.29,9.02,5.11,1.28,-3.6,3.83,2.24,-4.34,3.15,18.0,2022,257
