Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Jamaal Williams,DET,16,72,2,5,35,2.2,37,2.3,0,,18.0,2022,271
D'Andre Swift,DET,6,25,0,2,17,2.8,8,1.3,0,,18.0,2022,271
Jared Goff,DET,2,5,0,0,5,2.5,0,0.0,0,,18.0,2022,271
Justin Jackson,DET,1,2,0,0,1,1.0,1,1.0,0,,18.0,2022,271
Aaron Jones,GNB,12,48,0,2,13,1.1,35,2.9,1,12.0,18.0,2022,271
AJ Dillon,GNB,9,33,0,3,13,1.4,20,2.2,0,,18.0,2022,271
Aaron Rodgers,GNB,3,10,0,1,5,1.7,5,1.7,0,,18.0,2022,271
Allen Lazard,GNB,2,0,0,0,-1,-0.5,1,0.5,0,,18.0,2022,271
Christian Watson,GNB,2,12,0,0,9,4.5,3,1.5,0,,18.0,2022,271
