Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
David Blough,ARI,14,18,180,1,2,3,15,77,87.3,18.0,2022,266
Trace McSorley,ARI,6,9,29,0,1,0,0,18,31.5,18.0,2022,266
Corey Clement,ARI,0,0,0,0,0,0,0,0,,18.0,2022,266
Greg Dortch,ARI,0,0,0,0,0,0,0,0,,18.0,2022,266
Pharoh Cooper,ARI,0,0,0,0,0,0,0,0,,18.0,2022,266
Keaontay Ingram,ARI,0,0,0,0,0,0,0,0,,18.0,2022,266
A.J. Green,ARI,0,0,0,0,0,0,0,0,,18.0,2022,266
Trey McBride,ARI,0,0,0,0,0,0,0,0,,18.0,2022,266
Marquise Brown,ARI,0,0,0,0,0,0,0,0,,18.0,2022,266
Andre Baccellia,ARI,0,0,0,0,0,0,0,0,,18.0,2022,266
Ty'Son Williams,ARI,0,0,0,0,0,0,0,0,,18.0,2022,266
Brock Purdy,SFO,15,20,178,3,0,4,36,26,141.2,18.0,2022,266
Elijah Mitchell,SFO,0,0,0,0,0,0,0,0,,18.0,2022,266
Christian McCaffrey,SFO,0,0,0,0,0,0,0,0,,18.0,2022,266
Jordan Mason,SFO,0,0,0,0,0,0,0,0,,18.0,2022,266
Tyrion Davis-Price,SFO,0,0,0,0,0,0,0,0,,18.0,2022,266
Deebo Samuel,SFO,0,0,0,0,0,0,0,0,,18.0,2022,266
Kyle Juszczyk,SFO,0,0,0,0,0,0,0,0,,18.0,2022,266
Brandon Aiyuk,SFO,0,0,0,0,0,0,0,0,,18.0,2022,266
George Kittle,SFO,0,0,0,0,0,0,0,0,,18.0,2022,266
Jauan Jennings,SFO,0,0,0,0,0,0,0,0,,18.0,2022,266
