Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Jared Goff,DET,0,0,0,0,0,18.0,2022,271
Jamaal Williams,DET,0,0,0,0,0,18.0,2022,271
D'Andre Swift,DET,7,7,61,0,18,18.0,2022,271
Justin Jackson,DET,1,1,11,0,11,18.0,2022,271
Kalif Raymond,DET,6,4,66,0,43,18.0,2022,271
Amon-Ra St. Brown,DET,9,6,49,0,14,18.0,2022,271
Josh Reynolds,DET,2,1,16,0,16,18.0,2022,271
DJ Chark,DET,4,3,14,0,9,18.0,2022,271
James Mitchell,DET,1,1,7,0,7,18.0,2022,271
Shane Zylstra,DET,1,0,0,0,0,18.0,2022,271
Brock Wright,DET,1,0,0,0,0,18.0,2022,271
Jameson Williams,DET,1,0,0,0,0,18.0,2022,271
Aaron Rodgers,GNB,0,0,0,0,0,18.0,2022,271
Aaron Jones,GNB,4,3,20,0,8,18.0,2022,271
AJ Dillon,GNB,3,0,0,0,0,18.0,2022,271
Christian Watson,GNB,6,5,104,0,45,18.0,2022,271
Allen Lazard,GNB,6,4,41,1,15,18.0,2022,271
Robert Tonyan,GNB,3,3,29,0,20,18.0,2022,271
Randall Cobb,GNB,2,2,11,0,7,18.0,2022,271
Romeo Doubs,GNB,2,0,0,0,0,18.0,2022,271
