Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Teair Tart,TEN,0,0,0,0,0,1.0,3,3,0,2,1,0,0,0,0,18.0,2022,257
Monty Rice,TEN,0,0,0,0,0,0.0,8,4,4,0,0,0,0,0,0,18.0,2022,257
Kevin Byard,TEN,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0,18.0,2022,257
Kristian Fulton,TEN,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0,18.0,2022,257
Amani Hooker,TEN,0,0,0,0,0,0.0,5,5,0,0,0,0,0,0,0,18.0,2022,257
Jack Gibbens,TEN,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0,18.0,2022,257
Joseph Jones,TEN,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,18.0,2022,257
Dylan Cole,TEN,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,18.0,2022,257
Joshua Kalu,TEN,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,18.0,2022,257
Andre Smith,TEN,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,18.0,2022,257
Tre Avery,TEN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,18.0,2022,257
Mario Edwards,TEN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,18.0,2022,257
Corey Levin,TEN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,18.0,2022,257
Roger McCreary,TEN,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0,18.0,2022,257
Jeffery Simmons,TEN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,18.0,2022,257
Jonathan Ward,TEN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,18.0,2022,257
Denico Autry,TEN,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,18.0,2022,257
Joshua Dobbs,TEN,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,18.0,2022,257
DeMarcus Walker,TEN,0,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0,18.0,2022,257
Rashad Weaver,TEN,0,0,0,0,1,0.0,0,0,0,0,0,1,0,0,0,18.0,2022,257
Tyson Campbell,JAX,1,29,0,29,1,0.0,5,3,2,0,0,0,0,0,0,18.0,2022,257
Foyesade Oluokun,JAX,0,0,0,0,1,1.0,13,8,5,1,1,0,0,0,0,18.0,2022,257
Rayshawn Jenkins,JAX,0,0,0,0,1,1.0,7,4,3,0,1,0,0,0,1,18.0,2022,257
Josh Hines-Allen,JAX,0,0,0,0,0,1.0,6,4,2,1,2,1,37,1,1,18.0,2022,257
Roy Robertson-Harris,JAX,0,0,0,0,0,1.0,2,2,0,1,2,0,0,0,0,18.0,2022,257
Darious Williams,JAX,0,0,0,0,1,0.0,8,6,2,0,0,0,0,0,0,18.0,2022,257
Chad Muma,JAX,0,0,0,0,0,0.0,7,5,2,1,0,0,0,0,0,18.0,2022,257
Corey Peters,JAX,0,0,0,0,0,0.0,7,4,3,2,1,0,0,0,0,18.0,2022,257
DaVon Hamilton,JAX,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0,18.0,2022,257
Andre Cisco,JAX,0,0,0,0,1,0.0,5,1,4,0,0,0,0,0,0,18.0,2022,257
Travon Walker,JAX,0,0,0,0,0,0.0,4,2,2,1,1,0,0,0,0,18.0,2022,257
Adam Gotsis,JAX,0,0,0,0,0,0.0,3,2,1,0,1,0,0,0,0,18.0,2022,257
Arden Key,JAX,0,0,0,0,0,0.0,3,1,2,0,3,0,0,0,0,18.0,2022,257
Folorunso Fatukasi,JAX,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,18.0,2022,257
Tre Herndon,JAX,0,0,0,0,0,0.0,2,1,1,1,1,0,0,0,0,18.0,2022,257
Devin Lloyd,JAX,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,18.0,2022,257
K'Lavon Chaisson,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,18.0,2022,257
Chris Claybrooks,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,18.0,2022,257
Caleb Johnson,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,18.0,2022,257
Shaquille Quarterman,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,18.0,2022,257
Andrew Wingard,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,18.0,2022,257
