Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Josh Andrews,G,60,100%,0,0%,3,15%,1,Saints,18.0,2022,261
James Hurst,T,60,100%,0,0%,3,15%,1,Saints,18.0,2022,261
Erik McCoy,C,60,100%,0,0%,3,15%,1,Saints,18.0,2022,261
Landon Young,T,60,100%,0,0%,3,15%,1,Saints,18.0,2022,261
Trevor Penning,T,58,97%,0,0%,2,10%,1,Saints,18.0,2022,261
Andy Dalton,QB,51,85%,0,0%,0,0%,1,Saints,18.0,2022,261
Rashid Shaheed,WR,50,83%,0,0%,8,40%,1,Saints,18.0,2022,261
Alvin Kamara,RB,45,75%,0,0%,0,0%,1,Saints,18.0,2022,261
Juwan Johnson,TE,41,68%,0,0%,3,15%,1,Saints,18.0,2022,261
Chris Olave,WR,36,60%,0,0%,0,0%,1,Saints,18.0,2022,261
Adam Trautman,TE,32,53%,0,0%,2,10%,1,Saints,18.0,2022,261
Keith Kirkwood,WR,28,47%,0,0%,10,50%,1,Saints,18.0,2022,261
Tre'Quan Smith,WR,19,32%,0,0%,0,0%,1,Saints,18.0,2022,261
Taysom Hill,TE,18,30%,0,0%,13,65%,1,Saints,18.0,2022,261
Adam Prentice,FB,13,22%,0,0%,9,45%,1,Saints,18.0,2022,261
Lewis Kidd,G,8,13%,0,0%,3,15%,1,Saints,18.0,2022,261
Marquez Callaway,WR,8,13%,0,0%,0,0%,1,Saints,18.0,2022,261
David Johnson,RB,7,12%,0,0%,0,0%,1,Saints,18.0,2022,261
Eno Benjamin,RB,6,10%,0,0%,2,10%,1,Saints,18.0,2022,261
Daniel Sorensen,FS,0,0%,59,100%,10,50%,1,Saints,18.0,2022,261
Alontae Taylor,CB,0,0%,59,100%,8,40%,1,Saints,18.0,2022,261
Marshon Lattimore,CB,0,0%,59,100%,0,0%,1,Saints,18.0,2022,261
Tyrann Mathieu,FS,0,0%,59,100%,0,0%,1,Saints,18.0,2022,261
Demario Davis,LB,0,0%,59,100%,0,0%,1,Saints,18.0,2022,261
Cameron Jordan,DE,0,0%,47,80%,0,0%,1,Saints,18.0,2022,261
Bradley Roby,CB,0,0%,43,73%,0,0%,1,Saints,18.0,2022,261
David Onyemata,DT,0,0%,41,69%,2,10%,1,Saints,18.0,2022,261
Kaden Elliss,LB,0,0%,40,68%,7,35%,1,Saints,18.0,2022,261
Carl Granderson,DE,0,0%,32,54%,8,40%,1,Saints,18.0,2022,261
Pete Werner,LB,0,0%,30,51%,7,35%,1,Saints,18.0,2022,261
Shy Tuttle,DT,0,0%,30,51%,2,10%,1,Saints,18.0,2022,261
Tanoh Kpassagnon,DE,0,0%,27,46%,2,10%,1,Saints,18.0,2022,261
Malcolm Roach,DT,0,0%,24,41%,3,15%,1,Saints,18.0,2022,261
Kentavius Street,DT,0,0%,22,37%,0,0%,1,Saints,18.0,2022,261
Marcus Davenport,DE,0,0%,12,20%,2,10%,1,Saints,18.0,2022,261
P.J. Williams,CB,0,0%,5,8%,2,10%,1,Saints,18.0,2022,261
J.T. Gray,SS,0,0%,1,2%,17,85%,1,Saints,18.0,2022,261
Andrew Dowell,LB,0,0%,0,0%,17,85%,1,Saints,18.0,2022,261
Ty Summers,LB,0,0%,0,0%,17,85%,1,Saints,18.0,2022,261
Isaac Yiadom,CB,0,0%,0,0%,16,80%,1,Saints,18.0,2022,261
Chase Hansen,LB,0,0%,0,0%,15,75%,1,Saints,18.0,2022,261
Blake Gillikin,P,0,0%,0,0%,8,40%,1,Saints,18.0,2022,261
Zach Wood,LS,0,0%,0,0%,8,40%,1,Saints,18.0,2022,261
Wil Lutz,K,0,0%,0,0%,5,25%,1,Saints,18.0,2022,261
