No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
22.0,Ameer Abdullah,29.0,RB,17,0.0,203.0,5-9,Nebraska,6/13/1993,7,2.0,Detroit Lions / 2nd / 54th pick / 2015
24.0,Johnathan Abram,26.0,SS,8,6.0,205.0,5-11,Mississippi St.,10/25/1996,3,2.0,Oakland Raiders / 1st / 27th pick / 2019
17.0,Davante Adams,30.0,WR,17,17.0,215.0,6-1,Fresno St.,12/24/1992,8,14.0,Green Bay Packers / 2nd / 53rd pick / 2014
29.0,Anthony Averett,28.0,FS,7,6.0,178.0,5-11,Alabama,11/30/1994,4,2.0,Baltimore Ravens / 4th / 118th pick / 2018
64.0,Alex Bars,27.0,RG,15,14.0,334.0,6-5,Notre Dame,9/8/1995,3,6.0,
78.0,Jackson Barton,27.0,T,6,0.0,302.0,6-7,Utah,8/8/1995,1,0.0,Indianapolis Colts / 7th / 240th pick / 2019
97.0,Andrew Billings,27.0,LDT,14,14.0,340.0,6-1,Baylor,3/6/1995,5,5.0,Cincinnati Bengals / 4th / 122nd pick / 2016
34.0,Brandon Bolden,32.0,RB,16,0.0,220.0,5-11,Mississippi,1/26/1990,10,1.0,
36.0,Curtis Bolton,27.0,LB,10,0.0,228.0,6-0,Oklahoma,12/18/1995,1,1.0,
96.0,Tashawn Bower,27.0,DE,6,0.0,250.0,6-5,LSU,2/18/1995,5,0.0,
38.0,Brittain Brown,25.0,RB,6,0.0,208.0,6-1,"Duke,UCLA",10/10/1997,Rook,0.0,Las Vegas Raiders / 7th / 250th pick / 2022
50.0,Jayon Brown,27.0,LB,8,6.0,226.0,6-0,UCLA,2/26/1995,5,3.0,Tennessee Titans / 5th / 155th pick / 2017
58.0,Darien Butler,22.0,LB,15,0.0,225.0,6-0,Arizona St.,2/29/2000,Rook,1.0,
94.0,Matthew Butler,23.0,DT,6,0.0,305.0,6-3,Tennessee,6/10/1999,Rook,0.0,Las Vegas Raiders / 5th / 175th pick / 2022
53.0,Austin Calitro,28.0,LB,1,0.0,240.0,6-0,Villanova,1/10/1994,4,0.0,
2.0,Daniel Carlson,27.0,K,17,0.0,215.0,6-5,Auburn,1/23/1995,4,5.0,Minnesota Vikings / 5th / 167th pick / 2018
4.0,Derek Carr,31.0,QB,15,15.0,215.0,6-3,Fresno St.,3/28/1991,8,12.0,Oakland Raiders / 2nd / 36th pick / 2014
6.0,AJ Cole III,27.0,P,17,0.0,220.0,6-4,North Carolina St.,11/27/1995,3,3.0,
84.0,Keelan Cole,29.0,WR,14,3.0,194.0,6-1,Kentucky Wesleyan,4/20/1993,5,1.0,
67.0,Lester Cotton,26.0,G,10,1.0,330.0,6-4,Alabama,2/20/1996,3,1.0,
98.0,Maxx Crosby,25.0,RDE,17,17.0,255.0,6-5,Eastern Michigan,8/22/1997,3,10.0,Oakland Raiders / 4th / 106th pick / 2019
5.0,Divine Deablo,24.0,LLB,8,8.0,223.0,6-3,Virginia Tech,8/17/1998,1,3.0,Las Vegas Raiders / 3rd / 80th pick / 2021
72.0,Jermaine Eluemunor,28.0,RT,17,17.0,338.0,6-4,"Lackawanna,Texas A&M",12/13/1994,5,7.0,Baltimore Ravens / 5th / 159th pick / 2017
41.0,Matthias Farley,30.0,S,17,0.0,209.0,5-11,Notre Dame,7/15/1992,6,1.0,
92.0,Neil Farrell,24.0,DT,9,0.0,325.0,6-4,LSU,9/9/1998,Rook,1.0,Las Vegas Raiders / 4th / 126th pick / 2022
99.0,Clelin Ferrell,25.0,DE,16,4.0,265.0,6-4,Clemson,5/17/1997,3,2.0,Oakland Raiders / 1st / 4th pick / 2019
65.0,Hroniss Grasu,31.0,C,4,1.0,301.0,6-3,Oregon,8/12/1991,7,1.0,Chicago Bears / 3rd / 71st pick / 2015
27.0,Javelin Guidry,24.0,CB,4,0.0,191.0,5-9,Utah,8/6/1998,2,0.0,
70.0,Sebastian Gutierrez,24.0,T,1,0.0,308.0,6-5,Minot St.,7/6/1998,Rook,0.0,
37.0,Tyler Hall,24.0,CB,7,3.0,190.0,5-10,Wyoming,10/31/1998,2,1.0,
90.0,Johnathan Hankins,30.0,DT,5,1.0,335.0,6-3,Ohio St.,3/30/1992,9,1.0,New York Giants / 2nd / 49th pick / 2013
30.0,Duron Harmon,31.0,SS,17,16.0,205.0,6-0,Rutgers,1/24/1991,9,5.0,New England Patriots / 3rd / 91st pick / 2013
71.0,Justin Herron,27.0,T,1,0.0,305.0,6-5,Wake Forest,11/27/1995,2,0.0,New England Patriots / 6th / 195th pick / 2020
39.0,Nate Hobbs,23.0,RCB,11,11.0,195.0,6-0,Illinois,6/24/1999,1,3.0,Las Vegas Raiders / 5th / 167th pick / 2021
10.0,Mack Hollins,29.0,WR,17,16.0,221.0,6-4,North Carolina,9/16/1993,5,7.0,Philadelphia Eagles / 4th / 118th pick / 2017
88.0,Jacob Hollister,29.0,TE,3,0.0,239.0,6-4,Wyoming,11/18/1993,5,0.0,
80.0,Jesper Horsted,25.0,WR,15,0.0,237.0,6-3,Princeton,2/27/1997,3,0.0,
28.0,Josh Jacobs,24.0,RB,17,17.0,223.0,5-10,Alabama,2/11/1998,3,15.0,Oakland Raiders / 1st / 24th pick / 2019
68.0,Andre James,25.0,C,15,15.0,300.0,6-4,UCLA,5/2/1997,3,7.0,
45.0,Jakob Johnson,28.0,FB,17,9.0,255.0,6-3,Tennessee,12/15/1994,3,0.0,
1.0,Tyron Johnson,26.0,WR,2,0.0,193.0,6-1,"LSU,Oklahoma St.",1/8/1996,2,0.0,
