No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
57.0,Montravius Adams,27.0,NT,17,9.0,304.0,6-4,Auburn,7/24/1995,5,4.0,Green Bay Packers / 3rd / 93rd pick / 2017
27.0,Marcus Allen,26.0,DB,15,0.0,215.0,6-2,Penn St.,8/7/1996,4,1.0,Pittsburgh Steelers / 5th / 148th pick / 2018
94.0,Tyson Alualu,35.0,NT,17,2.0,304.0,6-3,California,5/12/1987,12,2.0,Jacksonville Jaguars / 1st / 10th pick / 2010
52.0,Ryan Anderson,28.0,LB,5,0.0,255.0,6-2,Alabama,8/12/1994,5,0.0,Washington Redskins / 2nd / 49th pick / 2017
9.0,Chris Boswell,31.0,K,12,0.0,185.0,6-2,Rice,3/16/1991,7,1.0,
13.0,Miles Boykin,26.0,WR,16,1.0,231.0,6-3,Notre Dame,10/12/1996,3,0.0,Baltimore Ravens / 3rd / 93rd pick / 2019
55.0,Devin Bush Jr.,24.0,LILB,17,14.0,235.0,5-11,Michigan,7/18/1998,3,6.0,Pittsburgh Steelers / 1st / 10th pick / 2019
11.0,Chase Claypool,24.0,WR,8,8.0,238.0,6-4,Notre Dame,7/7/1998,2,3.0,Pittsburgh Steelers / 2nd / 49th pick / 2020
61.0,Mason Cole,26.0,C,17,17.0,298.0,6-5,Michigan,3/28/1996,4,7.0,Arizona Cardinals / 3rd / 97th pick / 2018
78.0,James Daniels,25.0,RG,17,17.0,320.0,6-4,Iowa,9/13/1997,4,7.0,Chicago Bears / 2nd / 39th pick / 2018
73.0,Carlos Davis,26.0,CB,1,0.0,320.0,6-2,Nebraska,8/22/1996,2,0.0,Pittsburgh Steelers / 7th / 232nd pick / 2020
73.0,Jesse Davis,31.0,T,14,0.0,309.0,6-6,Idaho,9/15/1991,5,1.0,
69.0,Kevin Dotson,26.0,LG,17,17.0,330.0,6-4,Louisiana,9/18/1996,2,7.0,Pittsburgh Steelers / 4th / 135th pick / 2020
34.0,Terrell Edmunds,25.0,SS,15,15.0,217.0,6-1,Virginia Tech,1/20/1997,4,5.0,Pittsburgh Steelers / 1st / 28th pick / 2018
39.0,Minkah Fitzpatrick,26.0,FS,15,15.0,207.0,6-1,Alabama,11/17/1996,4,11.0,Miami Dolphins / 1st / 11th pick / 2018
88.0,Pat Freiermuth,24.0,TE,16,8.0,258.0,6-5,Penn St.,10/25/1998,1,6.0,Pittsburgh Steelers / 2nd / 55th pick / 2021
81.0,Zach Gentry,26.0,TE,17,13.0,265.0,6-8,Michigan,9/10/1996,3,1.0,Pittsburgh Steelers / 5th / 141st pick / 2019
22.0,Najee Harris,24.0,RB,17,17.0,242.0,6-1,Alabama,3/9/1998,1,6.0,Pittsburgh Steelers / 1st / 24th pick / 2021
6.0,Pressley Harvin III,24.0,P,17,0.0,255.0,6-0,Georgia Tech,9/17/1998,1,2.0,Pittsburgh Steelers / 7th / 254th pick / 2021
60.0,J.C. Hassenauer,27.0,C,17,0.0,295.0,6-2,Alabama,9/15/1995,2,1.0,
97.0,Cameron Heyward,33.0,DT,17,17.0,295.0,6-5,Ohio St.,5/6/1989,11,11.0,Pittsburgh Steelers / 1st / 31st pick / 2011
83.0,Connor Heyward,23.0,TE,17,0.0,230.0,6-0,Michigan St.,1/22/1999,Rook,1.0,Pittsburgh Steelers / 6th / 208th pick / 2022
56.0,Alex Highsmith,25.0,ROLB,17,17.0,242.0,6-4,Charlotte,8/7/1997,2,8.0,Pittsburgh Steelers / 3rd / 102nd pick / 2020
51.0,Myles Jack,27.0,RILB,15,13.0,244.0,6-1,UCLA,9/3/1995,6,6.0,Jacksonville Jaguars / 2nd / 36th pick / 2016
16.0,Josh Jackson,26.0,CB,4,1.0,196.0,6-0,Iowa,4/3/1996,4,1.0,Green Bay Packers / 2nd / 45th pick / 2018
18.0,Diontae Johnson,26.0,WR,17,17.0,183.0,5-10,Toledo,7/5/1996,3,7.0,Pittsburgh Steelers / 3rd / 66th pick / 2019
40.0,Jamir Jones,24.0,LB,17,0.0,255.0,6-3,Notre Dame,6/14/1998,1,1.0,
23.0,Damontae Kazee,29.0,S,9,4.0,174.0,5-11,San Diego St.,6/5/1993,5,2.0,Atlanta Falcons / 5th / 149th pick / 2017
28.0,Miles Killebrew,29.0,S,17,0.0,222.0,6-2,Southern Utah,5/10/1993,6,1.0,Detroit Lions / 4th / 111th pick / 2016
46.0,Christian Kuntz,28.0,LS,17,0.0,228.0,6-1,Duquesne,4/13/1994,1,1.0,
98.0,DeMarvin Leal,22.0,DE,11,2.0,290.0,6-4,Texas A&M,7/1/2000,Rook,2.0,Pittsburgh Steelers / 3rd / 84th pick / 2022
92.0,Isaiahh Loudermilk,25.0,DT,11,3.0,293.0,6-7,Wisconsin,10/10/1997,1,2.0,Pittsburgh Steelers / 5th / 156th pick / 2021
35.0,Arthur Maulet,29.0,CB,17,6.0,190.0,5-9,Memphis,7/13/1993,5,3.0,
26.0,Anthony McFarland Jr.,24.0,RB,1,0.0,193.0,5-8,Maryland,3/4/1998,2,0.0,Pittsburgh Steelers / 4th / 124th pick / 2020
65.0,Dan Moore,24.0,LT,17,17.0,315.0,6-5,Texas A&M,9/28/1998,1,8.0,Pittsburgh Steelers / 4th / 128th pick / 2021
21.0,Tre Norwood,23.0,DB,15,3.0,194.0,6-0,Oklahoma,4/19/1999,1,1.0,Pittsburgh Steelers / 7th / 245th pick / 2021
99.0,Larry Ogunjobi,28.0,LDE,16,16.0,305.0,6-2,Charlotte,6/3/1994,5,7.0,Cleveland Browns / 3rd / 65th pick / 2017
76.0,Chukwuma Okorafor,25.0,RT,17,17.0,320.0,6-6,Western Michigan,8/8/1997,4,7.0,Pittsburgh Steelers / 3rd / 92nd pick / 2018
89.0,Gunner Olszewski,26.0,WR,16,2.0,190.0,6-0,Bemidji St.,11/26/1996,3,1.0,
14.0,George Pickens,21.0,WR,17,12.0,200.0,6-3,Georgia,3/4/2001,Rook,7.0,Pittsburgh Steelers / 2nd / 52nd pick / 2022
8.0,Kenny Pickett,24.0,QB,13,12.0,220.0,6-3,Pittsburgh,6/6/1998,Rook,7.0,Pittsburgh Steelers / 1st / 20th pick / 2022
42.0,James Pierre,26.0,CB,17,2.0,185.0,6-2,Florida Atlantic,9/16/1996,2,2.0,
50.0,Malik Reed,26.0,LB,14,2.0,245.0,6-2,Nevada,8/5/1996,3,2.0,
37.0,Elijah Riley,24.0,S,4,0.0,205.0,6-0,Army,6/12/1998,2,0.0,
93.0,Mark Robinson,23.0,LB,4,2.0,235.0,5-11,"Presbyterian,SE Missouri St.,Mississippi",8/14/1999,Rook,1.0,Pittsburgh Steelers / 7th / 225th pick / 2022
4.0,Nick Sciba,23.0,K,1,0.0,191.0,5-9,Wake Forest,10/2/1999,Rook,0.0,
50.0,Delontae Scott,25.0,DE,2,0.0,250.0,6-5,SMU,1/21/1997,1,0.0,
64.0,Trenton Scott,28.0,G,8,1.0,320.0,6-5,Grambling St.,1/25/1994,4,1.0,
82.0,Steven Sims,25.0,WR,12,2.0,190.0,5-10,Kansas,3/31/1997,3,1.0,
24.0,Benny Snell Jr.,24.0,RB,17,0.0,224.0,5-10,Kentucky,2/27/1998,3,1.0,Pittsburgh Steelers / 4th / 122nd pick / 2019
41.0,Robert Spillane,27.0,LB,16,5.0,229.0,6-1,Western Michigan,12/14/1995,4,3.0,
20.0,Cameron Sutton,27.0,RCB,16,15.0,188.0,5-11,Tennessee,2/27/1995,5,5.0,Pittsburgh Steelers / 3rd / 94th pick / 2017
10.0,Mitchell Trubisky,28.0,QB,7,5.0,222.0,6-3,North Carolina,8/20/1994,5,4.0,Chicago Bears / 1st / 2nd pick / 2017
29.0,Levi Wallace,27.0,LCB,15,9.0,179.0,6-0,Alabama,6/12/1995,4,4.0,
30.0,Jaylen Warren,24.0,RB,16,0.0,215.0,5-8,"Snow College (UT),Utah St.,Oklahoma St.",11/1/1998,Rook,4.0,
44.0,Derek Watt,30.0,FB,17,3.0,234.0,6-2,Wisconsin,11/7/1992,6,0.0,San Diego Chargers / 6th / 198th pick / 2016
90.0,T.J. Watt,28.0,LOLB,10,10.0,252.0,6-4,Wisconsin,10/11/1994,5,8.0,Pittsburgh Steelers / 1st / 30th pick / 2017
15.0,Cody White,24.0,WR,1,1.0,227.0,6-3,Michigan St.,11/28/1998,1,0.0,
31.0,Quincy Wilson,26.0,CB,1,0.0,193.0,6-2,Florida,8/16/1996,5,0.0,Indianapolis Colts / 2nd / 46th pick / 2017
25.0,Ahkello Witherspoon,27.0,CB,4,4.0,195.0,6-2,Colorado,3/21/1995,5,1.0,San Francisco 49ers / 3rd / 66th pick / 2017
95.0,Chris Wormley,29.0,DE,13,1.0,300.0,6-5,Michigan,10/25/1993,5,2.0,Baltimore Ravens / 3rd / 74th pick / 2017
79.0,Renell Wren,27.0,DT,1,0.0,315.0,6-5,Arizona St.,10/23/1995,3,0.0,Cincinnati Bengals / 4th / 125th pick / 2019
4.0,Matthew Wright,26.0,K,4,0.0,174.0,5-11,Central Florida,3/22/1996,2,1.0,
,Team Total,26.1,,17,,241.7,6-1.9,,,3.2,,
