No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
31.0,Jaylon Jones,25.0,DB,16,4.0,190.0,5-11,Mississippi,10/14/1997,Rook,1.0,
93.0,Justin Jones,26.0,LDE,17,17.0,300.0,6-3,North Carolina St.,8/28/1996,4,7.0,Los Angeles Chargers / 3rd / 84th pick / 2018
12.0,Velus Jones Jr.,25.0,WR,12,2.0,200.0,6-0,"USC,Tennessee",5/11/1997,Rook,2.0,Chicago Bears / 3rd / 71st pick / 2022
47.0,A.J. Klein,31.0,LB,2,0.0,240.0,6-1,Iowa St.,7/30/1991,9,0.0,Carolina Panthers / 5th / 148th pick / 2013
85.0,Cole Kmet,23.0,TE,17,17.0,257.0,6-6,Notre Dame,3/10/1999,2,7.0,Chicago Bears / 2nd / 43rd pick / 2020
26.0,Justin Layne,24.0,DB,2,0.0,192.0,6-2,Michigan St.,1/12/1998,3,0.0,Pittsburgh Steelers / 3rd / 83rd pick / 2019
72.0,Alex Leatherwood,23.0,G,4,0.0,315.0,6-5,Alabama,1/5/1999,1,0.0,Las Vegas Raiders / 1st / 17th pick / 2021
47.0,Elijah Lee,26.0,LB,3,0.0,230.0,6-3,Kansas St.,2/8/1996,5,0.0,Minnesota Vikings / 7th / 232nd pick / 2017
32.0,David Montgomery,25.0,RB,16,16.0,230.0,5-11,Iowa St.,6/7/1997,3,8.0,Chicago Bears / 3rd / 73rd pick / 2019
11.0,Darnell Mooney,25.0,WR,12,12.0,180.0,5-11,Tulane,10/29/1997,2,6.0,Chicago Bears / 5th / 173rd pick / 2020
53.0,Nicholas Morrow,27.0,LLB,17,17.0,216.0,6-0,Greenville,7/10/1995,5,6.0,
55.0,Al-Quadin Muhammad,27.0,RDE,16,9.0,250.0,6-3,Miami (FL),3/28/1995,5,4.0,New Orleans Saints / 6th / 196th pick / 2017
67.0,Sam Mustipher,26.0,C,17,16.0,306.0,6-3,Notre Dame,8/13/1996,2,8.0,
26.0,Michael Ojemudia,25.0,CB,1,0.0,200.0,6-1,Iowa,9/12/1997,2,0.0,Denver Broncos / 3rd / 77th pick / 2020
62.0,Lucas Patrick,29.0,G,7,5.0,313.0,6-3,Duke,7/30/1993,5,3.0,
63.0,Mike Pennel,31.0,DT,17,2.0,330.0,6-4,"Arizona St.,Colorado State-Pueblo",5/9/1991,8,2.0,
14.0,Nathan Peterman,28.0,QB,3,1.0,225.0,6-2,"Tennessee,Pittsburgh",5/4/1994,5,1.0,Buffalo Bills / 5th / 171st pick / 2017
18.0,Dante Pettis,27.0,WR,17,7.0,200.0,6-2,Washington,10/23/1995,4,3.0,San Francisco 49ers / 2nd / 44th pick / 2018
13.0,Byron Pringle,29.0,WR,11,4.0,203.0,6-1,Kansas St.,11/17/1993,3,2.0,
94.0,Robert Quinn,32.0,LDE,7,7.0,245.0,6-4,North Carolina,5/18/1990,11,3.0,St. Louis Rams / 1st / 14th pick / 2011
71.0,Riley Reiff,34.0,RT,16,10.0,310.0,6-6,Iowa,12/1/1988,10,5.0,Detroit Lions / 1st / 23rd pick / 2012
91.0,Dominique Robinson,24.0,RDE,17,7.0,275.0,6-5,Miami (OH),7/2/1998,Rook,3.0,Chicago Bears / 5th / 174th pick / 2022
57.0,Jack Sanborn,22.0,MLB,14,6.0,234.0,6-2,Wisconsin,7/29/2000,Rook,3.0,
2.0,Cairo Santos,31.0,K,16,0.0,173.0,5-8,Tulane,11/12/1991,8,3.0,
48.0,Patrick Scales,34.0,LS,17,0.0,226.0,6-3,Utah St.,2/11/1988,8,1.0,
73.0,Michael Schofield,32.0,RG,11,5.0,301.0,6-6,Michigan,11/15/1990,7,3.0,Denver Broncos / 3rd / 95th pick / 2014
15.0,Trevor Siemian,31.0,QB,2,1.0,220.0,6-3,Northwestern,12/26/1991,7,1.0,Denver Broncos / 7th / 250th pick / 2015
58.0,Roquan Smith,25.0,MLB,8,8.0,235.0,6-1,Georgia,4/8/1997,4,4.0,Chicago Bears / 1st / 8th pick / 2018
17.0,Ihmir Smith-Marsette,23.0,WR,6,0.0,185.0,6-1,Iowa,8/29/1999,1,0.0,Minnesota Vikings / 5th / 157th pick / 2021
19.0,Equanimeous St. Brown,26.0,WR,16,16.0,214.0,6-5,Notre Dame,9/30/1996,4,4.0,Green Bay Packers / 6th / 207th pick / 2018
27.0,Greg Stroman,26.0,DB,2,1.0,180.0,5-11,Virginia Tech,3/8/1996,4,0.0,Washington Redskins / 7th / 241st pick / 2018
38.0,A.J. Thomas,23.0,DB,5,0.0,215.0,6-2,Western Michigan,9/18/1999,Rook,0.0,
45.0,Joe Thomas,31.0,RLB,15,9.0,233.0,6-1,South Carolina St.,5/6/1991,7,4.0,
46.0,Jake Tonges,23.0,TE,4,0.0,240.0,6-4,California,7/8/1999,Rook,0.0,
22.0,Kindle Vildor,25.0,RLB,11,9.0,189.0,5-11,Georgia Southern,12/11/1997,2,2.0,Chicago Bears / 5th / 163rd pick / 2020
96.0,Armon Watts,26.0,RDT,17,12.0,307.0,6-5,Arkansas,7/22/1996,3,5.0,Minnesota Vikings / 6th / 190th pick / 2019
50.0,Sterling Weatherford,23.0,LB,14,0.0,221.0,6-4,Miami (OH),1/26/1999,Rook,1.0,
15.0,Nsimba Webster,26.0,WR,2,0.0,180.0,5-10,Eastern Washington,1/27/1996,3,0.0,
88.0,Trevon Wesco,27.0,TE,14,1.0,267.0,6-3,West Virginia,9/12/1995,3,0.0,New York Jets / 4th / 121st pick / 2019
65.0,Cody Whitehair,30.0,LG,12,12.0,316.0,6-3,Kansas St.,7/11/1992,6,6.0,Chicago Bears / 2nd / 56th pick / 2016
,Team Total,26.2,,17,,238.1,6-2.2,,,3.1,,
