No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
71.0,Christian Darrisaw,23.0,LT,14,14.0,315.0,6-5,Virginia Tech,6/2/1999,1,7.0,Minnesota Vikings / 1st / 23rd pick / 2021
42.0,Andrew DePaola,35.0,LS,17,0.0,229.0,6-1,Rutgers,7/28/1987,8,0.0,
46.0,Myles Dorn,24.0,S,5,0.0,210.0,6-2,North Carolina,6/25/1998,1,0.0,
45.0,Troy Dye,26.0,LB,17,0.0,225.0,6-3,Oregon,9/18/1996,2,1.0,Minnesota Vikings / 4th / 132nd pick / 2020
82.0,Ben Ellefson,26.0,TE,4,1.0,250.0,6-3,North Dakota St.,9/1/1996,2,0.0,
21.0,Akayleb Evans,23.0,CB,10,2.0,198.0,6-2,"Tulsa,Missouri",6/22/1999,Rook,1.0,Minnesota Vikings / 4th / 118th pick / 2022
31.0,Tay Gowan,24.0,CB,3,0.0,185.0,6-2,"Butler (KS),Central Florida",1/7/1998,1,0.0,Arizona Cardinals / 6th / 223rd pick / 2021
30.0,C.J. Ham,29.0,FB,17,4.0,250.0,5-11,Augustana (SD),7/22/1993,5,1.0,
58.0,Jordan Hicks,30.0,LILB,17,17.0,235.0,6-1,Texas,6/27/1992,7,7.0,Philadelphia Eagles / 3rd / 84th pick / 2015
68.0,Kyle Hinton,24.0,G,2,0.0,315.0,6-2,Washburn,2/27/1998,1,0.0,Minnesota Vikings / 7th / 253rd pick / 2020
87.0,T.J. Hockenson,25.0,TE,10,7.0,248.0,6-5,Iowa,7/3/1997,3,4.0,Detroit Lions / 1st / 8th pick / 2019
89.0,Jacob Hollister,29.0,TE,2,0.0,239.0,6-4,Wyoming,11/18/1993,5,0.0,
99.0,Danielle Hunter,28.0,LOLB,17,17.0,263.0,6-5,LSU,10/29/1994,7,10.0,Minnesota Vikings / 3rd / 88th pick / 2015
67.0,Ed Ingram,23.0,RG,17,17.0,307.0,6-3,LSU,2/11/1999,Rook,7.0,Minnesota Vikings / 2nd / 59th pick / 2022
25.0,Theo Jackson,24.0,S,11,0.0,198.0,6-1,Tennessee,10/2/1998,Rook,1.0,Tennessee Titans / 6th / 204th pick / 2022
18.0,Justin Jefferson,23.0,WR,17,17.0,195.0,6-1,LSU,6/16/1999,2,15.0,Minnesota Vikings / 1st / 22nd pick / 2020
91.0,Patrick Jones II,24.0,LB,16,0.0,264.0,6-4,Pittsburgh,9/29/1998,1,1.0,Minnesota Vikings / 3rd / 90th pick / 2021
1.0,Greg Joseph,28.0,K,17,0.0,206.0,6-0,Florida Atlantic,8/4/1994,4,2.0,
54.0,Eric Kendricks,30.0,RILB,17,17.0,232.0,6-0,UCLA,2/29/1992,7,7.0,Minnesota Vikings / 2nd / 45th pick / 2015
47.0,William Kwenkeu,25.0,LB,6,0.0,235.0,6-1,Temple,1/8/1997,Rook,0.0,
63.0,Vederian Lowe,23.0,T,4,0.0,315.0,6-5,Illinois,4/17/1999,Rook,0.0,Minnesota Vikings / 6th / 184th pick / 2022
92.0,James Lynch,23.0,DT,15,2.0,295.0,6-4,Baylor,1/20/1999,2,2.0,Minnesota Vikings / 4th / 130th pick / 2020
69.0,Greg Mancz,30.0,C,1,0.0,302.0,6-4,Toledo,4/23/1992,7,0.0,
2.0,Alexander Mattison,24.0,RB,17,0.0,220.0,5-11,Boise St.,6/19/1998,3,2.0,Minnesota Vikings / 3rd / 102nd pick / 2019
44.0,Josh Metellus,24.0,S,17,3.0,207.0,5-11,Michigan,1/21/1998,2,2.0,Minnesota Vikings / 6th / 205th pick / 2020
12.0,Nick Mullens,27.0,QB,4,0.0,210.0,6-0,Southern Miss,3/21/1995,4,1.0,
86.0,Johnny Mundt,28.0,TE,17,12.0,243.0,6-4,Oregon,11/23/1994,5,1.0,
34.0,Nick Muse,24.0,TE,10,0.0,252.0,6-5,"William & Mary,South Carolina",11/25/1998,Rook,0.0,Minnesota Vikings / 7th / 227th pick / 2022
83.0,Jalen Nailor,23.0,WR,15,0.0,190.0,5-11,Michigan St.,3/2/1999,Rook,1.0,Minnesota Vikings / 6th / 191st pick / 2022
26.0,Kene Nwangwu,24.0,RB,17,0.0,210.0,6-1,Iowa St.,2/9/1998,1,1.0,Minnesota Vikings / 4th / 119th pick / 2021
75.0,Brian O'Neill,27.0,RT,16,16.0,310.0,6-7,Pittsburgh,9/15/1995,4,8.0,Minnesota Vikings / 2nd / 62nd pick / 2018
17.0,K.J. Osborn,25.0,WR,17,9.0,203.0,5-11,"Buffalo,Miami (FL)",6/10/1997,2,5.0,Minnesota Vikings / 5th / 176th pick / 2020
90.0,Esezi Otomewo,24.0,DE,5,0.0,282.0,6-5,Minnesota,12/30/1998,Rook,0.0,Minnesota Vikings / 5th / 165th pick / 2022
7.0,Patrick Peterson,32.0,RCB,17,17.0,203.0,6-1,LSU,7/11/1990,11,6.0,Arizona Cardinals / 1st / 5th pick / 2011
97.0,Harrison Phillips,26.0,NT,17,17.0,307.0,6-3,Stanford,1/25/1996,4,7.0,Buffalo Bills / 3rd / 96th pick / 2018
5.0,Jalen Reagor,23.0,WR,17,0.0,197.0,5-11,TCU,1/2/1999,2,1.0,Philadelphia Eagles / 1st / 21st pick / 2020
62.0,Chris Reed,30.0,G,7,1.0,314.0,6-3,Minnesota St.,7/22/1992,6,1.0,
65.0,Austin Schlottmann,27.0,G,16,4.0,300.0,6-6,TCU,9/18/1995,3,2.0,
20.0,Duke Shelley,26.0,LCB,11,5.0,176.0,5-9,Kansas St.,10/8/1996,3,2.0,Chicago Bears / 6th / 205th pick / 2019
22.0,Harrison Smith,33.0,SS,14,14.0,211.0,6-2,Notre Dame,2/2/1989,10,5.0,Minnesota Vikings / 1st / 29th pick / 2012
84.0,Irv Smith Jr.,24.0,TE,8,1.0,242.0,6-2,Alabama,8/9/1998,3,2.0,Minnesota Vikings / 2nd / 50th pick / 2019
50.0,T.J. Smith,25.0,DT,1,0.0,300.0,6-3,Arkansas,4/19/1997,1,0.0,
55.0,Za'Darius Smith,30.0,ROLB,16,16.0,270.0,6-4,"East Mississippi CC,Kentucky",9/8/1992,7,9.0,Baltimore Ravens / 4th / 122nd pick / 2015
39.0,Chandon Sullivan,26.0,CB,17,10.0,189.0,5-11,Georgia St.,8/7/1996,4,4.0,
19.0,Adam Thielen,32.0,WR,17,17.0,195.0,6-2,Minnesota St.,8/22/1990,8,6.0,
94.0,Dalvin Tomlinson,28.0,RDE,13,13.0,335.0,6-3,Alabama,2/28/1994,5,6.0,New York Giants / 2nd / 55th pick / 2017
95.0,Khyiris Tonga,26.0,DT,11,2.0,335.0,6-2,BYU,7/7/1996,1,1.0,Chicago Bears / 7th / 250th pick / 2021
74.0,Oli Udoh,25.0,G,17,1.0,320.0,6-6,Elon,2/14/1997,3,1.0,Minnesota Vikings / 6th / 193rd pick / 2019
43.0,Luiji Vilain,24.0,LB,3,0.0,252.0,6-4,"Michigan,Wake Forest",3/10/1998,Rook,0.0,
98.0,D.J. Wonnum,25.0,LB,16,1.0,258.0,6-5,South Carolina,10/31/1997,2,2.0,Minnesota Vikings / 4th / 117th pick / 2020
14.0,Ryan Wright,22.0,P,17,0.0,245.0,6-3,Tulane,6/1/2000,Rook,3.0,
,Team Total,25.9,,17,,244.8,6-2.2,,,2.9,,
