No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
43.0,John Johnson,27.0,FS,17,17.0,204.0,6-0,Boston Col.,12/19/1995,5,6.0,Los Angeles Rams / 3rd / 91st pick / 2017
54.0,Deion Jones,28.0,MLB,11,5.0,222.0,6-1,LSU,11/4/1994,6,3.0,Atlanta Falcons / 2nd / 52nd pick / 2016
92.0,Sam Kamara,25.0,LB,1,0.0,272.0,6-0,Stony Brook,12/21/1997,1,0.0,
41.0,John Kelly,26.0,RB,1,0.0,205.0,5-10,Tennessee,10/4/1996,4,0.0,Los Angeles Rams / 6th / 176th pick / 2018
51.0,Jordan Kunaszyk,26.0,LB,15,2.0,235.0,6-3,California,10/15/1996,3,2.0,
39.0,Richard LeCounte,24.0,S,1,0.0,196.0,5-11,Georgia,9/11/1998,1,0.0,Cleveland Browns / 5th / 169th pick / 2021
29.0,Herb Miller,25.0,CB,4,0.0,190.0,6-2,Florida Atlantic,11/11/1997,2,0.0,
20.0,Greg Newsome II,22.0,RCB,15,15.0,192.0,6-0,Northwestern,5/18/2000,1,4.0,Cleveland Browns / 1st / 26th pick / 2021
85.0,David Njoku,26.0,TE,14,14.0,246.0,6-4,Miami (FL),7/10/1996,5,6.0,Cleveland Browns / 1st / 29th pick / 2017
28.0,Jeremiah Owusu-Koramoah,23.0,LLB,11,10.0,221.0,6-2,Notre Dame,11/4/1999,1,4.0,Cleveland Browns / 2nd / 52nd pick / 2021
11.0,Donovan Peoples-Jones,23.0,WR,17,14.0,204.0,6-2,Michigan,2/19/1999,2,9.0,Cleveland Browns / 6th / 187th pick / 2020
64.0,Roderick Perry,25.0,DT,2,0.0,300.0,6-2,"South Carolina St.,Illinois",12/3/1997,Rook,0.0,
50.0,Jacob Phillips,23.0,LB,7,4.0,228.0,6-3,LSU,4/1/1999,2,2.0,Cleveland Browns / 3rd / 97th pick / 2020
55.0,Ethan Pocic,27.0,C,13,13.0,320.0,6-6,LSU,8/5/1995,5,5.0,Seattle Seahawks / 2nd / 58th pick / 2017
19.0,Reggie Ragland,29.0,LB,4,2.0,252.0,6-2,Alabama,9/24/1993,5,1.0,Buffalo Bills / 2nd / 41st pick / 2016
98.0,Isaac Rochell,27.0,DE,6,1.0,280.0,6-4,Notre Dame,4/22/1995,5,1.0,Los Angeles Chargers / 7th / 225th pick / 2017
80.0,Chester Rogers,28.0,WR,3,0.0,184.0,6-0,Grambling St.,1/12/1994,6,0.0,
10.0,Anthony Schwartz,22.0,WR,11,1.0,195.0,6-0,Auburn,9/5/2000,1,1.0,Cleveland Browns / 3rd / 91st pick / 2021
57.0,Ben Stille,25.0,DT,6,1.0,296.0,6-4,Nebraska,11/12/1997,Rook,1.0,
44.0,Sione Takitaki,27.0,MLB/RLB,12,8.0,245.0,6-1,BYU,6/8/1995,3,3.0,Cleveland Browns / 3rd / 80th pick / 2019
77.0,Wyatt Teller,28.0,RG,15,15.0,315.0,6-4,Virginia Tech,11/21/1994,4,7.0,Buffalo Bills / 5th / 166th pick / 2018
58.0,Isaiah Thomas,24.0,DE,10,0.0,272.0,6-5,Oklahoma,12/3/1998,Rook,1.0,Cleveland Browns / 7th / 223rd pick / 2022
93.0,Tommy Togiai,23.0,DT,12,2.0,296.0,6-2,Ohio St.,9/19/1999,1,2.0,Cleveland Browns / 4th / 132nd pick / 2021
5.0,Anthony Walker,27.0,LB,3,3.0,235.0,6-1,Northwestern,8/8/1995,5,1.0,Indianapolis Colts / 5th / 161st pick / 2017
21.0,Denzel Ward,25.0,LCB,14,14.0,190.0,5-11,Ohio St.,4/28/1997,4,6.0,Cleveland Browns / 1st / 4th pick / 2018
4.0,Deshaun Watson,27.0,QB,6,6.0,223.0,6-3,Clemson,9/14/1995,5,4.0,Houston Texans / 1st / 12th pick / 2017
26.0,Greedy Williams,25.0,CB,11,1.0,185.0,6-2,LSU,12/3/1997,3,1.0,Cleveland Browns / 2nd / 46th pick / 2019
71.0,Jedrick Wills Jr.,23.0,LT,17,17.0,307.0,6-4,Alabama,5/17/1999,2,8.0,Cleveland Browns / 1st / 10th pick / 2020
97.0,Perrion Winfrey,22.0,DT,13,0.0,290.0,6-4,"Iowa Western,Oklahoma",8/15/2000,Rook,1.0,Cleveland Browns / 4th / 108th pick / 2022
69.0,Chase Winovich,27.0,DE,8,2.0,251.0,6-3,Michigan,4/19/1995,3,1.0,New England Patriots / 3rd / 77th pick / 2019
12.0,Michael Woods II,22.0,WR,10,0.0,204.0,6-1,"Arkansas,Oklahoma",3/19/2000,Rook,0.0,Cleveland Browns / 6th / 202nd pick / 2022
94.0,Alex Wright,22.0,DE,17,5.0,267.0,6-5,Ala-Birmingham,9/5/2000,Rook,3.0,Cleveland Browns / 3rd / 78th pick / 2022
3.0,Cade York,21.0,K,17,0.0,206.0,6-1,LSU,1/27/2001,Rook,1.0,Cleveland Browns / 4th / 124th pick / 2022
,Team Total,25.5,,17,,241.9,6-2.2,,,2.9,,
