No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
14.0,Chris Godwin,26.0,WR,15,13.0,209.0,6-1,Penn St.,2/27/1996,5,7.0,Tampa Bay Buccaneers / 3rd / 84th pick / 2017
67.0,Luke Goedeke,24.0,LG,11,8.0,312.0,6-5,"Wisconsin–Stevens Point,Central Michigan",11/21/1998,Rook,3.0,Tampa Bay Buccaneers / 2nd / 57th pick / 2022
70.0,Robert Hainsey,24.0,C,17,17.0,306.0,6-4,Notre Dame,8/12/1998,1,6.0,Tampa Bay Buccaneers / 3rd / 95th pick / 2021
90.0,Logan Hall,22.0,DE,17,0.0,283.0,6-6,Houston,4/22/2000,Rook,2.0,Tampa Bay Buccaneers / 2nd / 33rd pick / 2022
96.0,Akiem Hicks,33.0,RDE,11,11.0,335.0,6-4,"Sacramento CC,Regina",11/16/1989,10,5.0,New Orleans Saints / 3rd / 89th pick / 2012
66.0,Ryan Jensen,31.0,C,0,0.0,319.0,6-4,Colorado State-Pueblo,5/27/1991,8,0.0,Baltimore Ravens / 6th / 203rd pick / 2013
74.0,Fred Johnson,25.0,G,5,0.0,326.0,6-7,Florida,6/5/1997,3,0.0,
6.0,Julio Jones,33.0,WR,10,5.0,220.0,6-3,Alabama,2/3/1989,11,2.0,Atlanta Falcons / 1st / 6th pick / 2011
41.0,Ko Kieft,24.0,TE,17,12.0,265.0,6-5,Minnesota,1/20/1998,Rook,1.0,Tampa Bay Buccaneers / 6th / 218th pick / 2022
60.0,Nick Leverett,25.0,LG,11,10.0,310.0,6-3,Rice,1/11/1997,1,4.0,
69.0,Shaq Mason,29.0,RG,17,17.0,310.0,6-1,Georgia Tech,8/28/1993,7,6.0,New England Patriots / 4th / 131st pick / 2015
27.0,Zyon McCollum,23.0,CB,13,3.0,199.0,6-2,Sam Houston St.,5/3/1999,Rook,2.0,Tampa Bay Buccaneers / 5th / 157th pick / 2022
10.0,Scott Miller,25.0,WR,15,1.0,174.0,5-9,Bowling Green,7/31/1997,3,1.0,Tampa Bay Buccaneers / 6th / 208th pick / 2019
75.0,John Molchon,25.0,G,1,0.0,309.0,6-5,Boise St.,2/2/1997,1,0.0,
23.0,Sean Murphy-Bunting,25.0,CB,12,5.0,195.0,6-0,Central Michigan,6/19/1997,3,3.0,Tampa Bay Buccaneers / 2nd / 39th pick / 2019
93.0,Carl Nassib,29.0,DE,13,1.0,275.0,6-7,Penn St.,4/12/1993,6,2.0,Cleveland Browns / 3rd / 65th pick / 2016
22.0,Keanu Neal,27.0,DB,17,8.0,211.0,6-0,Florida,7/26/1995,6,4.0,Atlanta Falcons / 1st / 17th pick / 2016
98.0,Anthony Nelson,25.0,LOLB,17,8.0,271.0,6-7,Iowa,3/4/1997,3,5.0,Tampa Bay Buccaneers / 4th / 107th pick / 2019
56.0,Rakeem Nunez-Roches,29.0,RDE,17,10.0,305.0,6-2,Southern Miss,7/3/1993,7,6.0,Kansas City Chiefs / 6th / 217th pick / 2015
79.0,Pat O'Connor,29.0,DE,17,0.0,300.0,6-4,Eastern Michigan,11/1/1993,5,1.0,Detroit Lions / 7th / 250th pick / 2017
44.0,Ifeadi Odenigbo,28.0,DE,1,0.0,258.0,6-3,Northwestern,4/8/1994,4,0.0,Minnesota Vikings / 7th / 220th pick / 2017
88.0,Cade Otton,23.0,TE,16,11.0,247.0,6-5,Washington,4/15/1999,Rook,3.0,Tampa Bay Buccaneers / 4th / 106th pick / 2022
16.0,Breshad Perriman,29.0,WR,11,3.0,215.0,6-2,Central Florida,9/10/1993,6,1.0,Baltimore Ravens / 1st / 26th pick / 2015
8.0,Kyle Rudolph,33.0,TE,9,0.0,265.0,6-6,Notre Dame,11/9/1989,11,0.0,Minnesota Vikings / 2nd / 43rd pick / 2011
51.0,J.J. Russell,24.0,LB,6,0.0,225.0,6-1,Memphis,10/12/1998,Rook,0.0,
26.0,Logan Ryan,31.0,FS,9,6.0,195.0,5-11,Rutgers,2/9/1991,9,3.0,New England Patriots / 3rd / 83rd pick / 2013
95.0,Deadrin Senat,28.0,DT,12,0.0,328.0,6-0,South Florida,7/22/1994,4,1.0,Atlanta Falcons / 3rd / 90th pick / 2018
77.0,Justin Skule,26.0,T,1,0.0,315.0,6-6,Vanderbilt,11/23/1996,3,0.0,San Francisco 49ers / 6th / 183rd pick / 2019
76.0,Donovan Smith,29.0,LT,13,13.0,338.0,6-6,Penn St.,6/23/1993,7,6.0,Tampa Bay Buccaneers / 2nd / 34th pick / 2015
33.0,Ryan Smith,29.0,CB,1,0.0,190.0,5-11,North Carolina Central,9/7/1993,6,0.0,Tampa Bay Buccaneers / 4th / 108th pick / 2016
3.0,Ryan Succop,36.0,K,17,0.0,218.0,6-2,South Carolina,9/19/1986,13,2.0,Kansas City Chiefs / 7th / 256th pick / 2009
83.0,Deven Thompkins,23.0,WR,5,1.0,155.0,5-8,Utah St.,12/23/1999,Rook,0.0,
2.0,Kyle Trask,24.0,QB,1,0.0,236.0,6-5,Florida,3/6/1998,1,0.0,Tampa Bay Buccaneers / 2nd / 64th pick / 2021
97.0,Zach Triner,31.0,LS,17,0.0,245.0,6-2,Assumption,1/30/1991,3,1.0,
9.0,Joe Tryon-Shoyinka,23.0,OLB,17,16.0,260.0,6-5,Washington,4/30/1999,1,8.0,Tampa Bay Buccaneers / 1st / 32nd pick / 2021
34.0,Nolan Turner,25.0,S,5,0.0,205.0,6-1,Clemson,11/29/1997,Rook,0.0,
21.0,Ke'Shawn Vaughn,25.0,RB,15,0.0,214.0,5-10,"Illinois,Vanderbilt",5/4/1997,2,0.0,Tampa Bay Buccaneers / 3rd / 76th pick / 2020
50.0,Vita Vea,27.0,NT,14,14.0,347.0,6-4,Washington,2/5/1995,4,8.0,Tampa Bay Buccaneers / 1st / 12th pick / 2018
73.0,Brandon Walton,24.0,T,11,2.0,300.0,6-5,Florida Atlantic,3/18/1998,1,1.0,
72.0,Josh Wells,31.0,RT,11,7.0,306.0,6-6,James Madison,2/14/1991,8,3.0,
45.0,Devin White,24.0,LILB,17,17.0,252.0,6-0,LSU,2/17/1998,3,10.0,Tampa Bay Buccaneers / 1st / 5th pick / 2019
1.0,Rachaad White,23.0,RB,17,8.0,214.0,6-0,"Nebraska-Kearney,Mount San Antonio JC,Arizona St.",1/12/1999,Rook,4.0,Tampa Bay Buccaneers / 3rd / 91st pick / 2022
31.0,Antoine Winfield Jr.,24.0,SS,13,13.0,203.0,5-9,Minnesota,8/16/1998,2,5.0,Tampa Bay Buccaneers / 2nd / 45th pick / 2020
78.0,Tristan Wirfs,23.0,RT,13,13.0,320.0,6-5,Iowa,1/24/1999,2,9.0,Tampa Bay Buccaneers / 1st / 13th pick / 2020
33.0,Kenny Young,28.0,LB,4,0.0,234.0,6-1,UCLA,11/15/1994,4,0.0,Baltimore Ravens / 4th / 122nd pick / 2018
,Team Total,27.2,,17,,244.9,6-2.0,,,4.3,,
