No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
17.0,Josh Allen,26.0,QB,16,16.0,237.0,6-5,"Reedley,Wyoming",5/21/1996,4,20.0,Buffalo Bills / 1st / 7th pick / 2018
51.0,Eli Ankou,28.0,DT,0,0.0,325.0,6-3,UCLA,6/8/1994,5,0.0,
55.0,Boogie Basham,25.0,DE,15,0.0,274.0,6-3,Wake Forest,12/16/1997,1,2.0,Buffalo Bills / 2nd / 61st pick / 2021
2.0,Tyler Bass,25.0,K,16,0.0,183.0,5-10,Georgia Southern,2/14/1997,2,3.0,Buffalo Bills / 6th / 188th pick / 2020
71.0,Ryan Bates,25.0,RG,15,15.0,306.0,6-4,Penn St.,2/14/1997,3,8.0,
11.0,Cole Beasley,33.0,WR,2,1.0,174.0,5-8,SMU,4/26/1989,10,0.0,
47.0,Christian Benford,22.0,LCB,9,5.0,205.0,6-1,Villanova,9/21/2000,Rook,2.0,Buffalo Bills / 6th / 185th pick / 2022
43.0,Terrel Bernard,23.0,LB,16,1.0,224.0,6-1,Baylor,5/7/1999,Rook,2.0,Buffalo Bills / 3rd / 89th pick / 2022
65.0,Ike Boettger,28.0,G,1,0.0,313.0,6-6,Iowa,10/5/1994,4,0.0,
98.0,C.J. Brewer,25.0,DT,2,0.0,290.0,6-2,Coastal Carolina,11/22/1997,Rook,0.0,
15.0,John Brown,32.0,WR,3,0.0,178.0,5-11,Pittsburg St.,4/3/1990,8,0.0,Arizona Cardinals / 3rd / 91st pick / 2014
79.0,Spencer Brown,24.0,RT,14,14.0,311.0,6-6,Northern Iowa,2/28/1998,1,9.0,Buffalo Bills / 3rd / 93rd pick / 2021
90.0,Brandin Bryant,29.0,DT,4,0.0,294.0,6-3,Florida Atlantic,9/16/1993,3,0.0,
28.0,James Cook,23.0,RB,16,0.0,190.0,5-11,Georgia,9/25/1999,Rook,5.0,Buffalo Bills / 2nd / 63rd pick / 2022
80.0,Jamison Crowder,29.0,WR,4,0.0,177.0,5-9,Duke,6/17/1993,7,1.0,Washington Redskins / 4th / 105th pick / 2015
13.0,Gabriel Davis,23.0,WR,15,15.0,225.0,6-2,Central Florida,4/1/1999,2,9.0,Buffalo Bills / 4th / 128th pick / 2020
73.0,Dion Dawkins,28.0,LT,15,15.0,320.0,6-5,Temple,4/26/1994,5,12.0,Buffalo Bills / 2nd / 63rd pick / 2017
14.0,Stefon Diggs,29.0,WR,16,16.0,191.0,6-0,Maryland,11/29/1993,7,15.0,Minnesota Vikings / 5th / 146th pick / 2015
53.0,Tyrel Dodson,24.0,LB,16,3.0,237.0,6-0,Texas A&M,6/25/1998,2,3.0,
72.0,Tommy Doyle,24.0,T,1,0.0,320.0,6-8,Miami (OH),5/6/1998,1,0.0,Buffalo Bills / 5th / 161st pick / 2021
