No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
37.0,Fabian Moreau,28.0,RCB,14,11.0,200.0,6-0,UCLA,4/9/1994,5,4.0,Washington Redskins / 3rd / 81st pick / 2017
85.0,Chris Myarick,27.0,FB,16,8.0,261.0,6-5,Temple,10/6/1995,2,1.0,
73.0,Evan Neal,22.0,RT,13,13.0,340.0,6-7,Alabama,9/19/2000,Rook,6.0,New York Giants / 1st / 7th pick / 2022
51.0,Azeez Ojulari,22.0,LDE,7,5.0,240.0,6-3,Georgia,6/16/2000,1,3.0,New York Giants / 2nd / 50th pick / 2021
74.0,Matt Peart,25.0,T,9,0.0,318.0,6-7,Connecticut,6/11/1997,2,1.0,New York Giants / 3rd / 99th pick / 2020
79.0,Tyre Phillips,25.0,T,12,5.0,330.0,6-5,"East Mississippi CC,Mississippi St.",1/29/1997,2,3.0,Baltimore Ravens / 3rd / 106th pick / 2020
27.0,Jason Pinnock,23.0,FS,14,5.0,200.0,6-0,Pittsburgh,6/30/1999,1,2.0,New York Jets / 5th / 175th pick / 2021
33.0,Aaron Robinson,24.0,CB,2,2.0,195.0,6-1,"Alabama,Central Florida",11/10/1998,1,1.0,New York Giants / 3rd / 71st pick / 2021
17.0,Wan'Dale Robinson,21.0,WR,6,3.0,185.0,5-8,"Nebraska,Kentucky",1/5/2001,Rook,2.0,New York Giants / 2nd / 43rd pick / 2022
95.0,Quincy Roche,24.0,LB,3,0.0,245.0,6-3,"Temple,Miami (FL)",2/10/1998,1,0.0,Pittsburgh Steelers / 6th / 216th pick / 2021
3.0,Sterling Shepard,29.0,WR,3,2.0,194.0,5-10,Oklahoma,2/10/1993,6,1.0,New York Giants / 2nd / 40th pick / 2016
13.0,David Sills,26.0,WR,9,5.0,211.0,6-3,West Virginia,5/29/1996,1,1.0,
86.0,Darius Slayton,25.0,WR,16,11.0,198.0,6-1,Auburn,1/12/1997,3,7.0,New York Giants / 5th / 171st pick / 2019
94.0,Elerson Smith,24.0,LB,5,0.0,245.0,6-7,Northern Iowa,7/17/1998,1,0.0,New York Giants / 4th / 116th pick / 2021
45.0,Jaylon Smith,27.0,LILB,13,11.0,244.0,6-2,Notre Dame,6/14/1995,5,5.0,Dallas Cowboys / 2nd / 34th pick / 2016
2.0,Tyrod Taylor,33.0,QB,3,0.0,217.0,6-1,Virginia Tech,8/3/1989,11,1.0,Baltimore Ravens / 6th / 180th pick / 2011
5.0,Kayvon Thibodeaux,22.0,ROLB,14,14.0,258.0,6-5,Oregon,12/15/2000,Rook,7.0,New York Giants / 1st / 5th pick / 2022
78.0,Andrew Thomas,23.0,LT,16,16.0,315.0,6-5,Georgia,1/22/1999,2,12.0,New York Giants / 1st / 4th pick / 2020
39.0,Trenton Thompson,25.0,S,1,0.0,196.0,6-1,San Diego St.,12/18/1997,1,0.0,
89.0,Kadarius Toney,23.0,WR,2,1.0,193.0,6-0,Florida,1/27/1999,1,0.0,New York Giants / 1st / 20th pick / 2021
46.0,Nick Vannett,29.0,TE,6,3.0,257.0,6-5,Ohio St.,3/6/1993,6,0.0,Seattle Seahawks / 3rd / 94th pick / 2016
55.0,Jihad Ward,28.0,LDE,17,11.0,285.0,6-5,Illinois,5/11/1994,6,5.0,Oakland Raiders / 2nd / 44th pick / 2016
12.0,Davis Webb,27.0,QB,1,1.0,225.0,6-5,California,1/22/1995,1,1.0,New York Giants / 3rd / 87th pick / 2017
21.0,Antonio Williams,25.0,RB,2,0.0,210.0,5-11,North Carolina,10/22/1997,2,0.0,
99.0,Leonard Williams,28.0,RDE,12,12.0,310.0,6-5,USC,6/20/1994,7,6.0,New York Jets / 1st / 6th pick / 2015
93.0,Nick Williams,32.0,DE,8,7.0,310.0,6-4,Samford,2/21/1990,8,3.0,Pittsburgh Steelers / 7th / 223rd pick / 2013
25.0,Rodarius Williams,26.0,CB,3,1.0,193.0,6-0,Oklahoma St.,9/12/1996,1,1.0,New York Giants / 6th / 201st pick / 2021
53.0,Oshane Ximines,26.0,LB,15,4.0,254.0,6-4,Old Dominion,12/7/1996,3,3.0,New York Giants / 3rd / 95th pick / 2019
,Team Total,25.7,,17,,246.5,6-2.5,,,2.9,,
