No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr)
45.0,Giovanni Ricci,26.0,TE,15,3.0,240.0,6-3,Western Michigan,10/16/1996,1,1.0,
18.0,Andre Roberts,34.0,WR,3,0.0,195.0,5-11,The Citadel,1/9/1988,12,0.0,Arizona Cardinals / 3rd / 88th pick / 2010
93.0,Bravvion Roy,26.0,DT,13,4.0,330.0,6-1,Baylor,10/18/1996,2,3.0,Carolina Panthers / 6th / 184th pick / 2020
15.0,Laviska Shenault Jr.,24.0,WR,13,4.0,227.0,6-1,Colorado,10/5/1998,2,3.0,Jacksonville Jaguars / 2nd / 42nd pick / 2020
40.0,Brandon Smith,21.0,LB,12,1.0,241.0,6-3,Penn St.,4/12/2001,Rook,1.0,Carolina Panthers / 4th / 120th pick / 2022
12.0,Shi Smith,24.0,WR,17,6.0,190.0,5-10,South Carolina,10/26/1998,1,3.0,Carolina Panthers / 6th / 204th pick / 2021
84.0,Stephen Sullivan,26.0,TE,14,0.0,245.0,6-5,LSU,11/28/1996,2,0.0,Seattle Seahawks / 7th / 251st pick / 2020
28.0,Keith Taylor,24.0,CB,17,2.0,195.0,6-3,Washington,11/20/1998,1,2.0,Carolina Panthers / 5th / 166th pick / 2021
80.0,Ian Thomas,26.0,TE,17,17.0,253.0,6-3,Indiana,6/6/1996,4,2.0,Carolina Panthers / 4th / 101st pick / 2018
23.0,Stantley Thomas-Oliver,24.0,CB,3,0.0,190.0,6-0,Florida International,6/4/1998,2,0.0,Carolina Panthers / 7th / 221st pick / 2020
7.0,Shaq Thompson,28.0,LLB,17,17.0,230.0,6-0,Washington,4/21/1994,7,8.0,Carolina Panthers / 1st / 25th pick / 2015
82.0,Tommy Tremble,22.0,TE,17,4.0,250.0,6-4,Notre Dame,6/2/2000,1,2.0,Carolina Panthers / 3rd / 83rd pick / 2021
11.0,P.J. Walker,27.0,QB,6,5.0,215.0,5-11,Temple,2/26/1995,2,2.0,
85.0,Preston Williams,25.0,WR,1,0.0,220.0,6-5,Colorado St.,3/27/1997,3,0.0,
57.0,Damien Wilson,29.0,MLB,17,5.0,245.0,6-1,Minnesota,5/28/1993,7,3.0,Dallas Cowboys / 4th / 127th pick / 2015
25.0,Xavier Woods,27.0,FS,15,15.0,200.0,5-11,Louisiana Tech,7/26/1995,5,6.0,Dallas Cowboys / 6th / 191st pick / 2017
50.0,Chandler Wooten,23.0,LB,9,0.0,230.0,6-3,Auburn,4/25/1999,Rook,1.0,
,Team Total,26.1,,17,,241.4,6-2.2,,,3.4,,
