Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Geno Smith,SEA,0,0,0,0,0,18.0,2023,266
Kenneth Walker III,SEA,1,1,3,0,3,18.0,2023,266
Zach Charbonnet,SEA,2,2,28,0,15,18.0,2023,266
Tyler Lockett,SEA,4,2,71,1,37,18.0,2023,266
Will Dissly,SEA,3,3,46,1,21,18.0,2023,266
Jaxon Smith-Njigba,SEA,5,3,14,0,7,18.0,2023,266
D.K. Metcalf,SEA,6,1,10,0,10,18.0,2023,266
Jake Bobo,SEA,1,1,9,0,9,18.0,2023,266
Colby Parkinson,SEA,4,3,8,0,5,18.0,2023,266
Kyler Murray,ARI,0,0,0,0,0,18.0,2023,266
James Conner,ARI,4,4,54,0,34,18.0,2023,266
Michael Carter,ARI,2,1,2,0,2,18.0,2023,266
Rondale Moore,ARI,5,4,31,0,10,18.0,2023,266
Clayton Tune,ARI,0,0,0,0,0,18.0,2023,266
Michael Wilson,ARI,6,6,95,0,28,18.0,2023,266
Trey McBride,ARI,6,3,34,1,25,18.0,2023,266
Elijah Higgins,ARI,2,2,32,0,25,18.0,2023,266
Greg Dortch,ARI,4,2,14,0,9,18.0,2023,266
