Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Trevor Siemian,NYJ,0,0,0,0,0,18.0,2023,264
Breece Hall,NYJ,2,2,12,0,11,18.0,2023,264
Israel Abanikanda,NYJ,0,0,0,0,0,18.0,2023,264
Garrett Wilson,NYJ,5,2,34,0,30,18.0,2023,264
Tyler Conklin,NYJ,3,2,16,0,9,18.0,2023,264
Randall Cobb,NYJ,1,1,4,0,4,18.0,2023,264
Xavier Gipson,NYJ,5,1,4,0,4,18.0,2023,264
Jason Brownlee,NYJ,1,0,0,0,0,18.0,2023,264
Irvin Charles,NYJ,1,0,0,0,0,18.0,2023,264
Bailey Zappe,NWE,0,0,0,0,0,18.0,2023,264
Ezekiel Elliott,NWE,7,5,27,0,11,18.0,2023,264
Jalen Reagor,NWE,5,1,33,0,33,18.0,2023,264
Kevin Harris,NWE,1,1,4,0,4,18.0,2023,264
Demario Douglas,NWE,6,2,13,0,15,18.0,2023,264
DeVante Parker,NWE,4,1,6,0,6,18.0,2023,264
Mike Gesicki,NWE,3,1,5,0,5,18.0,2023,264
Pharaoh Brown,NWE,3,1,0,0,0,18.0,2023,264
