Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
C.J. Stroud,HOU,0,0,0,0,0,18.0,2023,258
Devin Singletary,HOU,1,1,2,0,2,18.0,2023,258
Nico Collins,HOU,9,9,195,1,75,18.0,2023,258
Dalton Schultz,HOU,7,5,42,0,17,18.0,2023,258
Andrew Beck,HOU,2,2,9,1,8,18.0,2023,258
Xavier Hutchinson,HOU,4,1,6,0,6,18.0,2023,258
John Metchie,HOU,2,1,5,0,5,18.0,2023,258
Eric Saubert,HOU,1,1,5,0,5,18.0,2023,258
Cameron Johnston,HOU,0,0,0,0,0,18.0,2023,258
Gardner Minshew II,IND,0,0,0,0,0,18.0,2023,258
Jonathan Taylor,IND,2,2,8,0,6,18.0,2023,258
Zack Moss,IND,0,0,0,0,0,18.0,2023,258
Josh Downs,IND,3,3,48,0,28,18.0,2023,258
Michael Pittman Jr.,IND,6,5,44,0,18,18.0,2023,258
Kylen Granson,IND,1,1,23,0,23,18.0,2023,258
Mo Alie-Cox,IND,4,2,18,0,12,18.0,2023,258
Will Mallory,IND,1,0,0,0,0,18.0,2023,258
Alec Pierce,IND,4,0,0,0,0,18.0,2023,258
Tyler Goodson,IND,2,0,0,0,0,18.0,2023,258
