Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Nick Mullens,MIN,0,0,0,0,0,18.0,2023,262
Ty Chandler,MIN,3,2,20,0,14,18.0,2023,262
Alexander Mattison,MIN,1,1,5,0,5,18.0,2023,262
Johnny Mundt,MIN,6,5,58,0,32,18.0,2023,262
Jordan Addison,MIN,8,4,57,1,42,18.0,2023,262
Josh Oliver,MIN,3,2,31,0,20,18.0,2023,262
Nick Muse,MIN,1,1,22,0,22,18.0,2023,262
K.J. Osborn,MIN,4,2,9,0,6,18.0,2023,262
Brandon Powell,MIN,3,1,2,0,2,18.0,2023,262
Justin Jefferson,MIN,14,12,192,1,38,18.0,2023,262
Jared Goff,DET,0,0,0,0,0,18.0,2023,262
David Montgomery,DET,0,0,0,0,0,18.0,2023,262
Jahmyr Gibbs,DET,1,0,0,0,0,18.0,2023,262
Amon-Ra St. Brown,DET,10,7,144,1,70,18.0,2023,262
Kalif Raymond,DET,2,2,50,0,41,18.0,2023,262
Josh Reynolds,DET,7,5,44,0,18,18.0,2023,262
Sam LaPorta,DET,7,5,29,1,9,18.0,2023,262
Donovan Peoples-Jones,DET,2,2,25,0,20,18.0,2023,262
James Mitchell,DET,1,1,24,0,24,18.0,2023,262
Dan Skipper,DET,1,1,4,0,4,18.0,2023,262
