Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Blaine Gabbert,KAN,5,46,0,25,18.0,2023,269
La'Mical Perine,KAN,21,76,0,10,18.0,2023,269
Clyde Edwards-Helaire,KAN,2,1,0,6,18.0,2023,269
Mecole Hardman,KAN,0,0,0,0,18.0,2023,269
Justyn Ross,KAN,0,0,0,0,18.0,2023,269
Richie James,KAN,0,0,0,0,18.0,2023,269
Blake Bell,KAN,0,0,0,0,18.0,2023,269
Justin Watson,KAN,0,0,0,0,18.0,2023,269
Noah Gray,KAN,0,0,0,0,18.0,2023,269
Easton Stick,LAC,13,77,0,15,18.0,2023,269
Derius Davis,LAC,3,17,0,18,18.0,2023,269
Austin Ekeler,LAC,10,11,0,6,18.0,2023,269
Josh Palmer,LAC,1,6,0,6,18.0,2023,269
Quentin Johnston,LAC,1,6,0,6,18.0,2023,269
Joshua Kelley,LAC,2,1,0,5,18.0,2023,269
Donald Parham,LAC,0,0,0,0,18.0,2023,269
Alex Erickson,LAC,0,0,0,0,18.0,2023,269
Stone Smartt,LAC,0,0,0,0,18.0,2023,269
Keelan Doss,LAC,0,0,0,0,18.0,2023,269
Gerald Everett,LAC,0,0,0,0,18.0,2023,269
Nick Vannett,LAC,0,0,0,0,18.0,2023,269
