Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Baker Mayfield,TAM,0,0,0,0,0,18.0,2023,260
Rachaad White,TAM,4,4,18,0,7,18.0,2023,260
Chase Edmonds,TAM,1,1,-3,0,-3,18.0,2023,260
Chris Godwin,TAM,7,6,51,0,14,18.0,2023,260
Cade Otton,TAM,3,2,30,0,20,18.0,2023,260
Mike Evans,TAM,8,3,22,0,9,18.0,2023,260
Trey Palmer,TAM,6,2,10,0,6,18.0,2023,260
David Moore,TAM,1,1,8,0,8,18.0,2023,260
Deven Thompkins,TAM,1,1,1,0,1,18.0,2023,260
Bryce Young,CAR,0,0,0,0,0,18.0,2023,260
Chuba Hubbard,CAR,2,2,9,0,8,18.0,2023,260
Miles Sanders,CAR,0,0,0,0,0,18.0,2023,260
Raheem Blackshear,CAR,0,0,0,0,0,18.0,2023,260
DJ Chark,CAR,4,2,46,0,42,18.0,2023,260
Adam Thielen,CAR,3,2,12,0,8,18.0,2023,260
Tommy Tremble,CAR,2,2,11,0,7,18.0,2023,260
Ihmir Smith-Marsette,CAR,2,1,6,0,6,18.0,2023,260
Terrace Marshall Jr.,CAR,1,1,5,0,5,18.0,2023,260
Ian Thomas,CAR,2,1,5,0,5,18.0,2023,260
Stephen Sullivan,CAR,2,0,0,0,0,18.0,2023,260
