Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Josh Allen,BUF,0,0,0,0,0,18.0,2023,272
James Cook,BUF,4,3,16,0,6,18.0,2023,272
Leonard Fournette,BUF,0,0,0,0,0,18.0,2023,272
Ty Johnson,BUF,1,1,9,0,9,18.0,2023,272
Khalil Shakir,BUF,6,6,105,0,46,18.0,2023,272
Stefon Diggs,BUF,8,7,87,0,36,18.0,2023,272
Dalton Kincaid,BUF,8,7,84,0,29,18.0,2023,272
Trent Sherfield,BUF,4,3,24,1,12,18.0,2023,272
Dawson Knox,BUF,3,2,22,1,17,18.0,2023,272
Deonte Harty,BUF,1,1,12,0,12,18.0,2023,272
Gabriel Davis,BUF,2,0,0,0,0,18.0,2023,272
Tua Tagovailoa,MIA,0,0,0,0,0,18.0,2023,272
De'Von Achane,MIA,1,1,5,0,5,18.0,2023,272
Jeff Wilson,MIA,0,0,0,0,0,18.0,2023,272
Tyreek Hill,MIA,13,7,82,1,23,18.0,2023,272
Durham Smythe,MIA,3,3,30,0,14,18.0,2023,272
Cedrick Wilson Jr.,MIA,3,1,24,0,24,18.0,2023,272
River Cracraft,MIA,1,1,18,0,18,18.0,2023,272
Braxton Berrios,MIA,2,2,9,0,7,18.0,2023,272
Chase Claypool,MIA,2,1,3,0,3,18.0,2023,272
Julian Hill,MIA,2,1,2,0,2,18.0,2023,272
