Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Dak Prescott,DAL,31,36,279,4,1,0,0,32,124.4,18.0,2023,267
Cooper Rush,DAL,3,4,30,0,0,0,0,24,95.8,18.0,2023,267
Tony Pollard,DAL,0,0,0,0,0,0,0,0,,18.0,2023,267
Rico Dowdle,DAL,0,0,0,0,0,0,0,0,,18.0,2023,267
CeeDee Lamb,DAL,0,0,0,0,0,0,0,0,,18.0,2023,267
KaVontae Turpin,DAL,0,0,0,0,0,0,0,0,,18.0,2023,267
Brandin Cooks,DAL,0,0,0,0,0,0,0,0,,18.0,2023,267
Jake Ferguson,DAL,0,0,0,0,0,0,0,0,,18.0,2023,267
Peyton Hendershot,DAL,0,0,0,0,0,0,0,0,,18.0,2023,267
Jalen Tolbert,DAL,0,0,0,0,0,0,0,0,,18.0,2023,267
Jalen Brooks,DAL,0,0,0,0,0,0,0,0,,18.0,2023,267
Michael Gallup,DAL,0,0,0,0,0,0,0,0,,18.0,2023,267
Sam Howell,WAS,19,27,153,1,2,4,27,19,65.8,18.0,2023,267
Dyami Brown,WAS,1,1,4,0,0,0,0,4,83.3,18.0,2023,267
Brian Robinson Jr.,WAS,0,0,0,0,0,0,0,0,,18.0,2023,267
Curtis Samuel,WAS,0,0,0,0,0,0,0,0,,18.0,2023,267
Antonio Gibson,WAS,0,0,0,0,0,0,0,0,,18.0,2023,267
Derrick Gore,WAS,0,0,0,0,0,0,0,0,,18.0,2023,267
Terry McLaurin,WAS,0,0,0,0,0,0,0,0,,18.0,2023,267
Jahan Dotson,WAS,0,0,0,0,0,0,0,0,,18.0,2023,267
Alex Armah,WAS,0,0,0,0,0,0,0,0,,18.0,2023,267
Logan Thomas,WAS,0,0,0,0,0,0,0,0,,18.0,2023,267
Jamison Crowder,WAS,0,0,0,0,0,0,0,0,,18.0,2023,267
John Bates,WAS,0,0,0,0,0,0,0,0,,18.0,2023,267
