Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Patrick Taylor,SFO,8,24,0,,8,1.0,16,2.0,0,,16.0,2024,238
Deebo Samuel,SFO,5,25,0,1.0,16,3.2,9,1.8,0,,16.0,2024,238
Brock Purdy,SFO,4,26,0,2.0,19,4.8,7,1.8,0,,16.0,2024,238
Kyle Juszczyk,SFO,1,6,0,0.0,4,4.0,2,2.0,0,,16.0,2024,238
De'Von Achane,MIA,17,120,1,3.0,95,5.6,25,1.5,0,,16.0,2024,238
Raheem Mostert,MIA,8,31,0,1.0,15,1.9,16,2.0,0,,16.0,2024,238
Tua Tagovailoa,MIA,2,-1,0,0.0,-1,-0.5,0,0.0,0,,16.0,2024,238
Jeff Wilson,MIA,2,12,0,1.0,7,3.5,5,2.5,0,,16.0,2024,238
Alec Ingold,MIA,1,4,0,1.0,2,2.0,2,2.0,0,,16.0,2024,238
