Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Drake Maye,NWE,6,30,0,13,16.0,2024,236
Rhamondre Stevenson,NWE,12,60,1,14,16.0,2024,236
Antonio Gibson,NWE,10,28,0,9,16.0,2024,236
Demario Douglas,NWE,1,6,0,6,16.0,2024,236
Dell Pettus,NWE,1,2,0,2,16.0,2024,236
Kayshon Boutte,NWE,0,0,0,0,16.0,2024,236
Austin Hooper,NWE,0,0,0,0,16.0,2024,236
Hunter Henry,NWE,0,0,0,0,16.0,2024,236
Kendrick Bourne,NWE,0,0,0,0,16.0,2024,236
Javon Baker,NWE,0,0,0,0,16.0,2024,236
Josh Allen,BUF,6,30,0,12,16.0,2024,236
James Cook,BUF,11,100,1,46,16.0,2024,236
Ty Johnson,BUF,6,30,0,12,16.0,2024,236
Ray Davis,BUF,5,12,0,8,16.0,2024,236
Mack Hollins,BUF,0,0,0,0,16.0,2024,236
Dawson Knox,BUF,0,0,0,0,16.0,2024,236
Khalil Shakir,BUF,0,0,0,0,16.0,2024,236
Keon Coleman,BUF,0,0,0,0,16.0,2024,236
Dalton Kincaid,BUF,0,0,0,0,16.0,2024,236
Amari Cooper,BUF,0,0,0,0,16.0,2024,236
