Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Kenny Pickett,PHI,1,0,16.0,2024,234
Jalen Hurts,PHI,0,0,16.0,2024,234
Saquon Barkley,PHI,0,0,16.0,2024,234
Kenneth Gainwell,PHI,0,0,16.0,2024,234
A.J. Brown,PHI,0,0,16.0,2024,234
DeVonta Smith,PHI,0,0,16.0,2024,234
Jayden Daniels,WAS,0,0,16.0,2024,234
Brian Robinson Jr.,WAS,2,2,16.0,2024,234
Chris Rodriguez,WAS,0,0,16.0,2024,234
Jeremy McNichols,WAS,0,0,16.0,2024,234
Olamide Zaccheaus,WAS,0,0,16.0,2024,234
Terry McLaurin,WAS,0,0,16.0,2024,234
Dyami Brown,WAS,1,1,16.0,2024,234
Jamison Crowder,WAS,0,0,16.0,2024,234
Luke McCaffrey,WAS,0,0,16.0,2024,234
Zach Ertz,WAS,0,0,16.0,2024,234
John Bates,WAS,0,0,16.0,2024,234
