#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,11:44,NYG 33,3,0:59,6,Punt,0,Giants,16.0,2024,228
2,1,8:05,NYG 30,14,8:12,70,Touchdown,0,Giants,16.0,2024,228
3,2,10:36,NYG 30,5,2:40,22,Interception,0,Giants,16.0,2024,228
4,2,7:56,NYG 30,5,2:47,10,Punt,0,Giants,16.0,2024,228
5,2,1:43,NYG 41,1,0:17,-10,Fumble,0,Giants,16.0,2024,228
6,2,0:07,NYG 40,2,0:07,0,End of Half,0,Giants,16.0,2024,228
7,3,15:00,NYG 30,2,0:40,3,Interception,0,Giants,16.0,2024,228
8,3,14:20,NYG 30,3,0:49,4,Punt,0,Giants,16.0,2024,228
9,3,7:14,NYG 30,3,1:23,6,Punt,0,Giants,16.0,2024,228
10,4,10:47,NYG 30,5,3:24,10,Punt,0,Giants,16.0,2024,228
11,4,5:26,NYG 11,12,4:14,68,Downs,0,Giants,16.0,2024,228
