Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Mac Jones,JAX,0,0,0,0,0,16.0,2024,237
Tank Bigsby,JAX,1,1,1,0,1,16.0,2024,237
Travis Etienne,JAX,3,2,15,0,11,16.0,2024,237
Brian Thomas,JAX,13,9,132,1,62,16.0,2024,237
Parker Washington,JAX,6,6,54,0,17,16.0,2024,237
Brenton Strange,JAX,4,2,22,0,13,16.0,2024,237
Luke Farrell,JAX,3,2,8,0,6,16.0,2024,237
D'Ernest Johnson,JAX,2,1,8,0,8,16.0,2024,237
Josiah Deguara,JAX,1,1,4,0,4,16.0,2024,237
Devin Duvernay,JAX,1,1,3,0,3,16.0,2024,237
Josh Reynolds,JAX,1,0,0,0,0,16.0,2024,237
Aidan O'Connell,LVR,0,0,0,0,0,16.0,2024,237
Ameer Abdullah,LVR,6,5,47,0,12,16.0,2024,237
Alexander Mattison,LVR,7,4,29,0,12,16.0,2024,237
Brock Bowers,LVR,13,11,99,0,32,16.0,2024,237
Jakobi Meyers,LVR,5,2,41,0,24,16.0,2024,237
Terrace Marshall Jr.,LVR,1,0,0,0,0,16.0,2024,237
Michael Mayer,LVR,1,0,0,0,0,16.0,2024,237
Tre Tucker,LVR,4,2,41,0,29,16.0,2024,237
