#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,ARI 40,3,2:07,6,Punt,0,Cardinals,16.0,2024,229
2,1,4:55,ARI 15,8,5:18,55,Field Goal,0,Cardinals,16.0,2024,229
3,2,11:35,ARI 20,5,2:16,10,Fumble,0,Cardinals,16.0,2024,229
4,2,7:55,ARI 30,4,1:58,70,Touchdown,0,Cardinals,16.0,2024,229
5,2,4:20,ARI 32,9,4:13,68,Touchdown,0,Cardinals,16.0,2024,229
6,3,9:31,ARI 30,9,4:31,58,Field Goal,0,Cardinals,16.0,2024,229
7,3,0:59,ARI 20,3,0:56,3,Punt,0,Cardinals,16.0,2024,229
8,4,12:04,ARI 30,9,5:08,70,Touchdown,0,Cardinals,16.0,2024,229
9,4,4:52,ARI 38,3,1:42,13,Interception,0,Cardinals,16.0,2024,229
10,4,1:47,ARI 26,7,1:47,35,Field Goal,0,Cardinals,16.0,2024,229
11,5,7:39,ARI 10,7,3:28,-6,Punt,0,Cardinals,16.0,2024,229
