Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Bengals,18.0,6.78,3.31,3.95,-5.51,12.37,13.26,-0.89,12.47,0.89,-2.31,1.28,2.64,-1.11,0.39,16.0,2024,231
Browns,-18.0,-12.37,-13.26,0.89,-12.47,-6.78,-3.31,-3.95,5.51,-0.89,-1.28,2.31,1.11,-2.64,-0.39,16.0,2024,231
