Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Bears,-17.0,3.86,14.25,-8.38,-7.38,-24.06,-18.32,-4.64,0.0,0.82,-4.08,6.3,0.7,-0.3,-1.8,16.0,2024,230
Lions,17.0,24.06,18.32,4.64,0.0,-3.86,-14.25,8.38,7.38,-0.82,-6.3,4.08,0.3,-0.7,1.8,16.0,2024,230
