Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Tank Bigsby,JAX,12,50,1,4,28,2.3,22,1.8,2,6.0,16.0,2024,237
Travis Etienne,JAX,9,22,0,1,13,1.4,9,1.0,0,,16.0,2024,237
Alexander Mattison,LVR,12,27,1,1,10,0.8,17,1.4,0,,16.0,2024,237
Ameer Abdullah,LVR,7,38,1,2,24,3.4,14,2.0,0,,16.0,2024,237
Aidan O'Connell,LVR,7,12,0,4,6,0.9,6,0.9,0,,16.0,2024,237
Tre Tucker,LVR,1,-8,0,0,-8,-8.0,0,0.0,0,,16.0,2024,237
