Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Jets,-10.0,-3.81,2.39,-5.05,-4.14,-3.87,-5.05,0.65,1.84,-4.63,0.01,5.22,0.0,-4.76,-5.1,16.0,2024,233
Rams,10.0,3.87,5.05,-0.65,-1.84,3.81,-2.39,5.05,4.14,4.63,-5.22,-0.01,4.76,0.0,5.1,16.0,2024,233
