Player,Pos,home_team,team,week,year,game_id
C.J. Stroud,QB,0,Texans,16.0,2024,226
Joe Mixon,RB,0,Texans,16.0,2024,226
Nico Collins,WR,0,Texans,16.0,2024,226
Tank Dell,WR,0,Texans,16.0,2024,226
Xavier Hutchinson,WR,0,Texans,16.0,2024,226
Dalton Schultz,TE,0,Texans,16.0,2024,226
Jarrett Patterson,OL,0,Texans,16.0,2024,226
Blake Fisher,T,0,Texans,16.0,2024,226
Tytus Howard,T,0,Texans,16.0,2024,226
Laremy Tunsil,T,0,Texans,16.0,2024,226
Shaq Mason,G,0,Texans,16.0,2024,226
Will Anderson,DE,0,Texans,16.0,2024,226
Danielle Hunter,DE,0,Texans,16.0,2024,226
Mario Edwards,DT,0,Texans,16.0,2024,226
Tim Settle,DT,0,Texans,16.0,2024,226
Henry To'oTo'o,LB,0,Texans,16.0,2024,226
Christian Harris,LB,0,Texans,16.0,2024,226
Kamari Lassiter,CB,0,Texans,16.0,2024,226
Derek Stingley Jr.,CB,0,Texans,16.0,2024,226
Jimmie Ward,S,0,Texans,16.0,2024,226
Eric Murray,S,0,Texans,16.0,2024,226
Calen Bullock,S,0,Texans,16.0,2024,226
