Player,Pos,home_team,team,week,year,game_id
Anthony Richardson,QB,1,Colts,16.0,2024,232
Jonathan Taylor,RB,1,Colts,16.0,2024,232
Michael Pittman Jr.,WR,1,Colts,16.0,2024,232
Kylen Granson,TE,1,Colts,16.0,2024,232
Mo Alie-Cox,TE,1,Colts,16.0,2024,232
Andrew Ogletree,TE,1,Colts,16.0,2024,232
Bernhard Raimann,T,1,Colts,16.0,2024,232
Matt Goncalves,T,1,Colts,16.0,2024,232
Mark Glowinski,G,1,Colts,16.0,2024,232
Quenton Nelson,G,1,Colts,16.0,2024,232
Ryan Kelly,C,1,Colts,16.0,2024,232
Dayo Odeyingbo,DE,1,Colts,16.0,2024,232
Kwity Paye,DE,1,Colts,16.0,2024,232
DeForest Buckner,DT,1,Colts,16.0,2024,232
Grover Stewart,DT,1,Colts,16.0,2024,232
Jaylon Carlies,LB,1,Colts,16.0,2024,232
Zaire Franklin,LB,1,Colts,16.0,2024,232
Grant Stuard,LB,1,Colts,16.0,2024,232
Kenny Moore,CB,1,Colts,16.0,2024,232
Jaylon Jones,CB,1,Colts,16.0,2024,232
Nick Cross,S,1,Colts,16.0,2024,232
Julian Blackmon,S,1,Colts,16.0,2024,232
