Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Dolphins,12.0,11.08,5.76,5.32,0.0,-3.96,-4.58,-1.05,3.53,3.97,-8.18,3.82,1.53,-2.39,9.19,16.0,2024,238
49ers,-12.0,3.96,4.58,1.05,-3.53,-11.08,-5.76,-5.32,0.0,-3.97,-3.82,8.18,2.39,-1.53,-9.19,16.0,2024,238
