Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Spencer Rattler,NOR,0,0,0,0,0,16.0,2024,240
Jordan Mims,NOR,8,5,16,0,6,16.0,2024,240
Kendre Miller,NOR,2,2,16,0,8,16.0,2024,240
Jamaal Williams,NOR,0,0,0,0,0,16.0,2024,240
Foster Moreau,NOR,3,2,33,0,21,16.0,2024,240
Dante Pettis,NOR,7,2,31,0,20,16.0,2024,240
Juwan Johnson,NOR,2,2,27,0,17,16.0,2024,240
Kevin Austin,NOR,4,1,17,0,17,16.0,2024,240
Cedrick Wilson Jr.,NOR,1,1,13,0,13,16.0,2024,240
Mason Tipton,NOR,1,0,0,0,0,16.0,2024,240
Jordan Love,GNB,0,0,0,0,0,16.0,2024,240
Malik Willis,GNB,0,0,0,0,0,16.0,2024,240
Josh Jacobs,GNB,4,4,38,0,13,16.0,2024,240
Emanuel Wilson,GNB,1,1,4,0,4,16.0,2024,240
Chris Brooks,GNB,1,1,2,0,2,16.0,2024,240
Christian Watson,GNB,1,0,0,0,0,16.0,2024,240
Bo Melton,GNB,1,0,0,0,0,16.0,2024,240
Jayden Reed,GNB,4,3,76,0,37,16.0,2024,240
Tucker Kraft,GNB,4,3,63,0,30,16.0,2024,240
Romeo Doubs,GNB,3,2,20,0,15,16.0,2024,240
Dontayvion Wicks,GNB,7,3,13,1,12,16.0,2024,240
Luke Musgrave,GNB,1,0,0,0,0,16.0,2024,240
