#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,CLE 23,5,2:48,76,Fumble,0,Browns,16.0,2024,231
2,1,7:14,CLE 27,3,1:38,2,Punt,0,Browns,16.0,2024,231
3,1,1:17,CLE 37,3,1:28,-1,Punt,0,Browns,16.0,2024,231
4,2,13:14,CLE 23,3,1:40,-6,Punt,0,Browns,16.0,2024,231
5,2,7:32,CLE 19,5,3:41,15,Punt,0,Browns,16.0,2024,231
6,3,11:10,CLE 30,11,5:20,70,Touchdown,0,Browns,16.0,2024,231
7,3,4:14,CLE 36,12,5:42,56,Interception,0,Browns,16.0,2024,231
8,4,11:20,CLE 15,6,3:00,26,Interception,0,Browns,16.0,2024,231
9,4,4:27,CLE 21,10,2:33,15,Downs,0,Browns,16.0,2024,231
10,4,1:44,CLE 30,5,1:22,13,Downs,0,Browns,16.0,2024,231
